varga_id	kanda	theme_iast	theme_slp1	semdom_keywords	lemma_slp1	deva	iast	gloss	core_rank	card_href
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	kzIra	क्षीर	kṣīra	kṣīra am , n. ( fr. √ śyai ?; fr. √ kṣar , or √ ghas , Nir. ii, 5 ; fr. √ ghas , Uṇ. iv, 34 ; g. ar…	215	../../w/kz_49ra.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	ratna	रत्न	ratna	ratna n. (√ 1. rā ) a gift, present, goods, wealth, riches, RV. ; AV. ; ŚBr.	233	../../w/ratna.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	tEla	तैल	taila	taila n. ( fr. tila ) sesamum oil, oil, AV. i, 7, 2 (?); Kauś. ; Gobh. ; Mn. &c. ( ifc. Pāṇ. v, 2,…	246	../../w/t_45la.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	loha	लोह	loha	loha mfn. ( prob. fr. a √ ruh for a lost √ rudh , ‘to be red’; cf. rohi , rohiṇa &c.) red, reddish,…	266	../../w/loha.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	droRa	द्रोण	droṇa	droṇa n. ( fr. 4. dru ) a wooden vessel, bucket, trough &c.; a Soma vessel [ cf. Zd. draona ], RV.…	268	../../w/dro_52a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	heman	हेमन्	heman	heman &c. See 2. heman p. 1304, col. 1.	274	../../w/heman.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	pAtra	पात्र	pātra	1. pātra n. ( ifc. f( ā ). ) a drinking-vessel, goblet, bowl, cup, dish, pot, plate, utensil &c., a…	323	../../w/p_41tra.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	snigDa	स्निग्ध	snigdha	snigdha &c. See col. 2.	364	../../w/snig_44a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	pala	पल	pala	pala m. (scarcely to be connected with prec. ) straw, L.	366	../../w/pala.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	aDika	अधिक	adhika	adhika mfn. additional, subsequent, later	377	../../w/a_44ika.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	sUta	सूत	sūta	1. sūta mfn. urged, impelled &c. ( cf. 3. sūta , , 1. suta , and nṛ-ṣūta ).	390	../../w/s_55ta.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	payas	पयस्	payas	payas n. (√ 1. pī ) any fluid or juice, ( esp. ) milk, water, rain	392	../../w/payas.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	vftti	वृत्ति	vṛtti	vṛtti f. rolling, rolling down (of tears), Śak. iv, 5 ; 14	404	../../w/vftti.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	maRi	मणि	maṇi	maṇi m. ( f( i ) only, L. ; f( ī ). , Siṃhās. ; maṇī va = maṇī [ du. ] iva , Naiṣ. ) a jewel, gem,…	479	../../w/ma_52i.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	AhAra	आहार	āhāra	ā-hāra &c. See ā-√hṛ .	480	../../w/_41h_41ra.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	sarpis	सर्पिस्	sarpis	sarpis n. clarified butter ( i.e. melted butter with the scum cleared off, commonly called ‘ghee’,…	510	../../w/sarpis.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	Bojana	भोजन	bhojana	bhojana mf( ī )n. feeding, giving to eat (said of Śiva), MBh.	541	../../w/_42ojana.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	nAga	नाग	nāga	nāga m. ( prob. neither fr. na-ga nor fr. nagna ) a snake, ( esp. ) Coluber Naga , ŚBr. ; MBh. &c.	554	../../w/n_41ga.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	suvarRa	सुवर्ण	suvarṇa	su—varṇa &c. See s.v.	564	../../w/suvar_52a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	sItA	सीता	sītā	sītā f. (less correctly written śītā ; cf. sīman , sīra ) a furrow, the track or line of a ploughsh…	586	../../w/s_49t_41.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	vatsa	वत्स	vatsa	vatsa m. ( prob. originally, ‘yearling’, fr. a lost word vatas ) a calf, the young of any animal, o…	618	../../w/vatsa.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	svarRa	स्वर्ण	svarṇa	svarṇa m. (contracted from su-varṇa ) a partic. Agni, Hariv.	622	../../w/svar_52a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	Ajya	आज्य	ājya	1. ājya m. a descendant of Aja, ( g. gargā di, q.v. )	654	../../w/_41jya.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	pArada	पारद	pārada	1. pāra—da mf( ā )n. (for 2. See p. 620) leading across ( comp. ), Siṃhās.	665	../../w/p_41rada.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	kzetra	क्षेत्र	kṣetra	kṣetra n. (√ 2. kṣi ) landed property, land, soil ( kṣetrasya pati , ‘lord of the soil’, N. of a ki…	682	../../w/kzetra.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	viS	विश्	viś	biś (or viś ), cl. 1. P. beśati , to go, Dhātup. xvii, 71 (= √ pis , q.v. )	707	../../w/vi_53.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	mAkzika	माक्षिक	mākṣika	mākṣika mfn. ( fr. makṣikā ) coming from or belonging to a bee, MārkP.	764	../../w/m_41kzika.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	daDi	दधि	dadhi	1. dadhi mfn. ( 2, 171 , Vārtt. 3) giving, RV. x, 46, 1 ;	818	../../w/da_44i.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	havis	हविस्	havis	havis n. an oblation or burnt offering, anything offered as an oblation with fire (as clarified but…	833	../../w/havis.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	yava	यव	yava	1. yava m. the first half of a month (generally in pl. ; accord. to Comm. = pūrva-pakṣāḥ ; also wri…	860	../../w/yava.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	triPalA	त्रिफला	triphalā	tri—phalā f. ( Pāṇ. iv, 1, 64 , Vārtt. 3) the 3 Myrobalans (fruits of Terminalia Chebula , T˚ , and…	896	../../w/tri_50al_41.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	niyama	नियम	niyama	ni-˚yama m. restraining, checking, holding back, preventing, controlling, Mn. ; MBh. &c.	903	../../w/niyama.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	BARqa	भाण्ड	bhāṇḍa	bhāṇḍa m. (√ bhaṇḍ ?) Thespesia Populneoides (= gardabhā Rqa), L.	907	../../w/_42_41_52qa.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	DAnya	धान्य	dhānya	1. dhānya mfn. consisting or made of grain, RV. ; AV.	908	../../w/_44_41nya.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	vaNga	वङ्ग	vaṅga	vaṅga m. Bengal proper or the eastern parts of the modern province ( pl. its inhabitants), AV.Pariś…	915	../../w/va_4ega.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	kzOdra	क्षौद्र	kṣaudra	kṣaudra m. ( fr. kṣudra and ˚drā ), Michelia Campaka , MBh. iii, 11569	927	../../w/kz_4fdra.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	vESya	वैश्य	vaiśya	vaiśya m. ( fr. 2. viś ) ‘a man who settles on the soil’, a peasant, or ‘working man’, agriculturis…	939	../../w/v_45_53ya.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	BAra	भार	bhāra	bhāra m. (√ bhṛ ) a burden, load, weight, RV. &c. &c.	987	../../w/_42_41ra.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	aBraka	अभ्रक	abhraka	abhraka n. talc, mica, Bhpr. &c.	1047	../../w/a_42raka.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	SarkarA	शर्करा	śarkarā	śarkarā f. ( ifc. f. ā ) gravel, grit, pebbles, shingle, gravelly mould or soil (mostly pl. ), AV.…	1077	../../w/_53arkar_41.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	lABa	लाभ	lābha	lābha m. meeting with, finding, Mn. ; Kathās.	1131	../../w/l_41_42a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	Gawa	घट	ghaṭa	ghaṭa mfn. intently occupied or busy with ( loc. ), Pāṇ. v, 2, 35	1171	../../w/_47awa.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	amfta	अमृत	amṛta	a-mṛta mfn. ( cf. Pāṇ. vi, 2, 116 ) not dead, MBh.	1195	../../w/amfta.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	dugDa	दुग्ध	dugdha	dugdha mfn. (√ 2. duh ) milked, milked out, extracted, RV. ; AV. &c.	1232	../../w/dug_44a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	vitta	वित्त	vitta	vitta See under √ 1. vid &c.	1265	../../w/vitta.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	vfza	वृष	vṛṣa	1. vṛṣa m. ( prob. later form of vṛṣan ) a man, male, husband, KāśīKh.	1286	../../w/vfza.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	anDa	अन्ध	andha	andha mf( ā )n. blind	1315	../../w/an_44a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	vaRij	वणिज्	vaṇij	vaṇij m. (also written baṇij ) a merchant, trader, RV. &c. &c.	1353	../../w/va_52ij.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	vfzRi	वृष्णि	vṛṣṇi	vṛṣṇi or vṛṣṇi , mfn. manly, strong, powerful, mighty, RV.	1355	../../w/vfz_52i.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	ASu	आशु	āśu	āśu mfn. (√ 1. aś , Uṇ. i, 1 ), fast, quick, going quickly, RV. ; AV. ; ŚBr. &c.	1365	../../w/_41_53u.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	koSa	कोश	kośa	kośa m. ( n. , L. ; in class. literature kośa , or koṣa ; fr. √ kuś or kuṣ ?, related to kukṣi and…	1367	../../w/ko_53a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	nAqI	नाडी	nāḍī	nāḍī f. ( fr. nāḍa nom. ˚ḍīs , RV. x, 135, 7 ) the tubular stalk of any plant or any tubular organ…	1386	../../w/n_41q_49.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	Badra	भद्र	bhadra	bhadra mf( ā )n. blessed, auspicious, fortunate, prosperous, happy, RV. &c. &c.	1397	../../w/_42adra.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	tIkzRa	तीक्ष्ण	tīkṣṇa	tīkṣṇa mf( ā )n. (√ tij ) sharp, hot, pungent, fiery, acid, RV. x, 87, 9 ; AV. &c.	1399	../../w/t_49kz_52a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	vfzaBa	वृषभ	vṛṣabha	vṛṣabha mfn. ( cf. ṛṣabha ) manly, mighty, vigorous, strong (applied like vṛṣan to animate and inan…	1452	../../w/vfza_42a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	karza	कर्ष	karṣa	karṣa m. (√ kṛṣ ), the act of drawing, dragging, Pāṇ.	1460	../../w/karza.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	Denu	धेनु	dhenu	dhenu mfn. milch, yielding or giving milk	1477	../../w/_44enu.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	grAsa	ग्रास	grāsa	grāsa mfn. ifc. swallowing, NṛsUp. ii, 5, 10	1551	../../w/gr_41sa.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	kAYjika	काञ्जिक	kāñjika	kāñjika n. sour gruel, water of boiled rice in a state of spontaneous fermentation, Suśr.	1600	../../w/k_41_59jika.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	umA	उमा	umā	umā f. (perhaps fr. √ ve , BRD. ) flax ( Linum Usitatissimum ), ŚBr. vi ; Kauś. ; Pāṇ.	1622	../../w/um_41.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	ayas	अयस्	ayas	ayas n. iron, metal, RV. &c.	1631	../../w/ayas.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	amala	अमल	amala	a-mala mf( ā )n. spotless, stainless, clean, pure, shining	1681	../../w/amala.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	BAjana	भाजन	bhājana	bhājana n. ( fr. Caus. ) sharing, division (in arithm. ), Col.	1719	../../w/_42_41jana.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	Bakta	भक्त	bhakta	bhakta bhakti &c. See p. 743.	1733	../../w/_42akta.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	Sulba	शुल्ब	śulba	śulba or śulva , n. ( accord. to some also m. and ā or f( ī ). ) a string, cord, rope, ŚrS. ; Sūrya…	1760	../../w/_53ulba.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	SAli	शालि	śāli	1. śāli (for 2. See ), in comp. for śālin .	1769	../../w/_53_41li.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	sitA	सिता	sitā	sitā ( ā ), f. white sugar, refined sugar, Suśr. : Hcat.	1782	../../w/sit_41.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	aNgAra	अङ्गार	aṅgāra	aṅgāra m. (rarely) n. (√ ag or aṅg , Uṇ. cf. agni ), charcoal, either heated or not heated	1786	../../w/a_4eg_41ra.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	prasTa	प्रस्थ	prastha	pra-stha mfn. going on a march or journey, going to or abiding in ( cf. vana-pr˚ )	1812	../../w/pras_54a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	sTAlI	स्थाली	sthālī	sthālī ( ī ), f. , see col. 2.	1846	../../w/s_54_41l_49.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	kAYcana	काञ्चन	kāñcana	kāñcana n. gold, Naigh. i, 2 ; Mn. ; Yājñ. ; Nal. ; Suśr. ; Hit.	1867	../../w/k_41_59cana.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	rajata	रजत	rajata	rajata mfn. ( cf. 2. ṛjra ) whitish, silver-coloured, silvery ( ˚taṃ hiraṇyam , ‘whitish gold’ i.e.…	1900	../../w/rajata.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	rE	रै	rai	1. rai cl. 1. P. ( Dhātup. xxii, 23 ) rāyati , to bark, bark at ( acc. ), RV.	1928	../../w/r_45.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	rUpya	रूप्य	rūpya	rūpya mfn. well-shaped, beautiful, Pāṇ. v, 2, 120	1931	../../w/r_55pya.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	odana	ओदन	odana	odana as , am , m. n. (√ ud , Uṇ. ii, 76 ), grain mashed and cooked with milk, porridge, boiled ric…	1940	../../w/odana.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	mUlya	मूल्य	mūlya	mūlya mfn. being at the root, KātyŚr. , Sch.	1950	../../w/m_55lya.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	gomaya	गोमय	gomaya	1. go—maya mfn. consisting of cattle, RV. x, 62, 2	1987	../../w/gomaya.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	sarzapa	सर्षप	sarṣapa	sarṣapa m. mustard, mustard-seed, ṢaḍvBr. &c. &c.	2005	../../w/sarzapa.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	takra	तक्र	takra	takra n. ( g. nyaṅkv-ādi ) buttermilk mixed with (a third part of) water, Mn. viii, 326 ; Yājñ. iii…	2018	../../w/takra.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	tuza	तुष	tuṣa	tuṣa m. the chaff of grain or corn or rice &c., AV. ; ŚBr. ; AitBr. &c.	2052	../../w/tuza.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	sevA	सेवा	sevā	sevā f. going or resorting to, visiting, frequenting, Cāṇ. ; Subh.	2075	../../w/sev_41.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	nyAsa	न्यास	nyāsa	ny-āsa m. putting down or in, placing, fixing, inserting, applying, impressing, drawing, painting,…	2103	../../w/ny_41sa.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	muktA	मुक्ता	muktā	muktā f. (with or scil. dis ) the quarter or cardinal point just quitted by the sun, VarBṛS.	2109	../../w/mukt_41.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	manaHSilA	मनःशिला	manaḥśilā	manaḥ—śilā f. ( L. also ˚la m. ; cf. comp. ) realgar, red arsenic, MBh. ; Kāv. &c.	2122	../../w/mana_48_53il_41.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	sArTavAha	सार्थवाह	sārthavāha	sā rTa—vAha m. the leader or conductor of a c˚ , a merchant, trader, MBh. ; Kāv. &c.	2134	../../w/s_41r_54av_41ha.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	tfpti	तृप्ति	tṛpti	tṛpti f. satisfaction, contentment, RV. viii, 82, 6 ( ˚pti ) and ix, 113, 10 ; AV. &c.	2135	../../w/tfpti.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	akza	अक्ष	akṣa	1. akṣa m. an axle, axis (in this sense also n. , L. )	2143	../../w/akza.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	tAla	ताल	tāla	tāla m. ( Siddh. napuṃs. 25 , Sch. ) the palmyra tree or fan-palm ( Borassus flabelliformis , produ…	2182	../../w/t_41la.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	pipAsA	पिपासा	pipāsā	pipā˚sā f. thirst, ŚBr. &c. &c.	2188	../../w/pip_41s_41.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	kalaSa	कलश	kalaśa	kalaśa m. ( n. , L. ) a water-pot, pitcher, jar, dish, RV. &c., Śak. ; Hit. &c. (the breasts of a w…	2225	../../w/kala_53a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	vyoza	व्योष	vyoṣa	vyoṣa See s.v.	2239	../../w/vyoza.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	SarAva	शराव	śarāva	śarāva m. n. ( g. ardharcā di) a shallow cup, dish, plate, platter, earthenware vessel (also the fl…	2260	../../w/_53ar_41va.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	sEnDava	सैन्धव	saindhava	saindhava mf( ī )n. ( fr. sindhu ) relating to the sea, oceanic, marine, aquatic, Buddh.	2276	../../w/s_45n_44ava.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	Kara	खर	khara	khara mf( ā )n. hard, harsh, rough, sharp, pungent, acid (opposed to mṛdu and ślakṣṇa ), MBh. ; R.…	2279	../../w/_4bara.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	rohiRI	रोहिणी	rohiṇī	rohiṇī ( iṇī ), f. , see s.v.	2286	../../w/rohi_52_49.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	haridrA	हरिद्रा	haridrā	haridrā ( ā ), f. , see below.	2301	../../w/haridr_41.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	gopa	गोप	gopa	go—pa &c. See s.v.	2360	../../w/gopa.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	fRa	ऋण	ṛṇa	ṛṇa mfn. going, flying, fugitive (as a thief), RV. vi, 12, 5 ; having gone against or transgressed,…	2420	../../w/f_52a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	tulA	तुला	tulā	tulā f. a balance, weight, VS. xxx ; ŚBr. xi ; Mn. &c. ( ˚layā dhṛ or ˚lāṃ with Caus. of adhiruh ,…	2421	../../w/tul_41.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	uzwra	उष्ट्र	uṣṭra	uṣṭra m. (√ uṣ , Uṇ. iv, 161 ; but probably connected with the above), a buffalo, RV. ; AV. xx, 127…	2429	../../w/uzwra.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	kfzi	कृषि	kṛṣi	kṛṣi is , f. (exceptionally pl. VS. iv, 10 ; Subh. ) ploughing, cultivation of the soil, agricultur…	2441	../../w/kfzi.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	Pena	फेन	phena	phena m. once n. (often written pheṇa and prob. connected with √ phaṇ ; but See Uṇ. iii, 3 ) foam,…	2450	../../w/_50ena.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	nAgara	नागर	nāgara	nāgara mf( ī )n. ( fr. nagara ) town-born, t˚ -bred, relating or belonging to a t˚ or city, t˚ -lik…	2454	../../w/n_41gara.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	musala	मुसल	musala	musala m. n. (often spelt muśala or muṣala ; cf. Uṇ. i, 108 , Sch. ) a pestle, ( esp. ) a wooden pe…	2466	../../w/musala.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	nAla	नाल	nāla	nāla mfn. ( fr. nala cf. nāḍa ) consisting or made of reeds, BhP.	2505	../../w/n_41la.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	pravAla	प्रवाल	pravāla	pra-vāla m. n. ( prob. fr. √ val , but also written pra-bāla ; ifc. f( ā ). ) a young shoot, sprout…	2506	../../w/prav_41la.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	kuRqa	कुण्ड	kuṇḍa	kuṇḍa n. [ as m. , L. ], a bowl-shaped vessel, basin, bowl, pitcher, pot, water-pot, KātyŚr. ; MBh.…	2564	../../w/ku_52qa.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	paRa	पण	paṇa	paṇa m. ( ifc. f( ā ). ) play, gaming, playing for a stake, a bet or a wager (with gen. ; loc. or i…	2580	../../w/pa_52a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	Sigru	शिग्रु	śigru	śigru m. (of unknown derivation) Moringa Pterygosperma (a kind of horse-radish = śobhā Yjana; the r…	2583	../../w/_53igru.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	draviRa	द्रविण	draviṇa	draviṇa n. movable property (as opp. to house and field), substance, goods ( m. pl. BhP. v, 14, 12…	2614	../../w/dravi_52a.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	gavya	गव्य	gavya	1. gavya Nom. P. ˚vyati , to desire cattle or cows, Vop. xxi, 2 ; See gavyat .	2616	../../w/gavya.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	SuRWI	शुण्ठी	śuṇṭhī	śuṇṭhī ( ī ), f. See next.	2668	../../w/_53u_52_57_49.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	gANgeya	गाङ्गेय	gāṅgeya	gāṅgeya mfn. being in or on the Ganges, coming from or belonging or relating to the Ganges, MBh. ;…	2686	../../w/g_41_4egeya.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	maya	मय	maya	1. maya m. (√ 3. mā ) N. of an Asura (the artificer or architect of the Daityas, also versed in mag…	2709	../../w/maya.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	kaMsa	कंस	kaṃsa	kaṃsa as , am , m. n. (√ kam , Uṇ. iii, 62 ), a vessel made of metal, drinking vessel, cup, goblet,…	2789	../../w/ka_4dsa.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	viBava	विभव	vibhava	vi-bhava &c. See under vi-√bhū .	2821	../../w/vi_42ava.html
AK-2.9	2	vaiśyavargaḥ	vESyavargaH	Food; Agriculture; Animal husbandry	vrIhi	व्रीहि	vrīhi	vrīhi m. (of doubtful derivation) rice pl. grains of rice (not mentioned in RV. , but in AV. named…	2835	../../w/vr_49hi.html
