anchor_type	anchor_id	anchor_key_slp1	lemma_slp1	gen_source	form_key
inflection	vinivartayitum	vinivartayitum	vinivarti	vidyut	vinivartayitum
inflection	vinivarteya	vinivarteya	vinivft	vidyut	vinivarteya
inflection	viniveSa	viniveSa	viniveSi	vidyut	viniveśa
inflection	vinivfttakAma	vinivfttakAma	vinivfttakAma	vidyut	vinivṛttakāma
inflection	vinivizwa	vinivizwa	viniviS	vidyut	viniviṣṭa
inflection	viniyatam	viniyatam	viniyam	vidyut	viniyatam
inflection	viniyoktavya	viniyoktavya	viniyuj	vidyut	viniyoktavya
inflection	vinizkfttAm	vinizkfttAm	vinizkft	vidyut	viniṣkṛttām
inflection	vinizpat	vinizpat	vinizpat	vidyut	viniṣpat
inflection	vinizpatita	vinizpatita	vinizpat	vidyut	viniṣpatita
inflection	vinodayati	vinodayati	vinodi	vidyut	vinodayati
inflection	vinuda	vinuda	vinud	vidyut	vinuda
inflection	vinudanti	vinudanti	vinud	vidyut	vinudanti
inflection	vinyas	vinyas	vinI	vidyut	vinyas
inflection	vip	vip	vip	vidyut	vip
inflection	vipAMsulA	vipAMsulA	vipAMsula	vidyut	vipānsulā
inflection	vipAkavisPUrjaTu	vipAkavisPUrjaTu	vipAkavisPUrjaTu	vidyut	vipākavisphūrjathu
inflection	vipAkin	vipAkin	vipAkin	vidyut	vipākin
inflection	vipAla	vipAla	vipAla	vidyut	vipāla
inflection	vipApman	vipApman	vipApman	vidyut	vipāpman
inflection	vipAtaya	vipAtaya	vipAti	vidyut	vipātaya
inflection	vipaRijIvin	vipaRijIvin	vipaRijIvin	vidyut	vipanijīvin
inflection	vipaRisTapaRyA	vipaRisTapaRyA	vipaRisTapaRya	vidyut	vipanisthapanyā
inflection	vipaSya	vipaSya	vidfS	vidyut	vipaśya
inflection	vipaSyan	vipaSyan	vidfS	vidyut	vipaśyan
inflection	vipaSyat	vipaSyat	vidfS	vidyut	vipaśyat
inflection	vipacati	vipacati	vipac	vidyut	vipacati
inflection	vipacyamAna	vipacyamAna	vipac	vidyut	vipacyamāna
inflection	vipannApatyA	vipannApatyA	vipannApatyA	vidyut	vipannāpatyā
inflection	vipannadIDiti	vipannadIDiti	vipannadIDiti	vidyut	vipannadīdhiti
inflection	vipanyu	vipanyu	vipanyu	vidyut	vipanyu
inflection	viparAkrama	viparAkrama	viparAkrama	vidyut	viparākrama
inflection	viparItacetas	viparItacetas	viparItacetas	vidyut	viparītacetas
inflection	viparItacitta	viparItacitta	viparItacitta	vidyut	viparītacitta
inflection	viparItavat	viparItavat	viparii	vidyut	viparītavat
inflection	viparilopa	viparilopa	viparilopa	vidyut	viparilopa
inflection	viparvan	viparvan	viparvan	vidyut	viparvan
inflection	viparyas	viparyas	viparya	vidyut	viparyas
inflection	vipated	vipated	vipat	vidyut	vipated
inflection	vipatman	vipatman	vipatman	vidyut	vipatman
inflection	vipinAni	vipinAni	vipina	vidyut	vipināni
inflection	vipipAna	vipipAna	vipipAna	vidyut	vipipāna
inflection	vipluzwAm	vipluzwAm	vipluzwa	vidyut	vipluṣṭām
inflection	vipoDAm	vipoDAm	vipoDA	vidyut	vipodhām
inflection	vipoTita	vipoTita	vipoTita	vidyut	vipothita
inflection	viprApavAda	viprApavAda	viprApavAda	vidyut	viprāpavāda
inflection	vipraGAtinam	vipraGAtinam	viprahan	vidyut	vipraghātinam
inflection	vipraduzwA	vipraduzwA	vipraduz	vidyut	vipraduṣṭā
inflection	vipraduzwAm	vipraduzwAm	vipraduz	vidyut	vipraduṣṭām
inflection	vipraduzwaBAvasya	vipraduzwaBAvasya	vipraduzwaBAva	vidyut	vipraduṣṭabhāvasya
inflection	viprajUta	viprajUta	viprajUta	vidyut	viprajūta
inflection	viprakAraRAt	viprakAraRAt	viprakAri	vidyut	viprakāranāt
inflection	viprakIrRezu	viprakIrRezu	viprakF	vidyut	viprakīrneṣu
inflection	viprakartum	viprakartum	viprakf	vidyut	viprakartum
inflection	viprakfzwatva	viprakfzwatva	viprakfzwatva	vidyut	viprakṛṣṭatva
inflection	viprakurvARa	viprakurvARa	viprakf	vidyut	viprakurvāna
inflection	vipralaBA	vipralaBA	vipralaB	vidyut	vipralabhā
inflection	vipralamBena	vipralamBena	vipralaB	vidyut	vipralambhena
inflection	vipralap	vipralap	vipralap	vidyut	vipralap
inflection	vipralaya	vipralaya	vipralI	vidyut	vipralaya
inflection	vipralupyantAm	vipralupyantAm	vipralup	vidyut	vipralupyantām
inflection	vipramocya	vipramocya	vipramuc	vidyut	vipramocya
inflection	vipramohita	vipramohita	vipramohita	vidyut	vipramohita
inflection	vipramucyeya	vipramucyeya	vipramuc	vidyut	vipramucyeya
inflection	vipranazwAnAm	vipranazwAnAm	vipraRaS	vidyut	vipranaṣṭānām
inflection	viprarAjye	viprarAjye	viprarAjya	vidyut	viprarājye
inflection	viprarzaBa	viprarzaBa	viprarzaBa	vidyut	viprarṣabha
inflection	viprarzaBam	viprarzaBam	viprarzaBa	vidyut	viprarṣabham
inflection	viprasamAgamam	viprasamAgamam	viprasamAgama	vidyut	viprasamāgamam
inflection	viprasanna	viprasanna	viprasanna	vidyut	viprasanna
inflection	viprasevA	viprasevA	viprasevA	vidyut	viprasevā
inflection	vipratamam	vipratamam	vipratama	vidyut	vipratamam
inflection	vipratipattavyam	vipratipattavyam	vipratipad	vidyut	vipratipattavyam
inflection	vipravAhasA	vipravAhasA	vipravAhas	vidyut	vipravāhasā
inflection	vipravAsana	vipravAsana	vipravAsi	vidyut	vipravāsana
inflection	vipravIra	vipravIra	vipravIra	vidyut	vipravīra
inflection	vipravIram	vipravIram	vipravIra	vidyut	vipravīram
inflection	viprekzaRI	viprekzaRI	vipraIkz	vidyut	viprekṣanī
inflection	viprekzita	viprekzita	vipraIkz	vidyut	viprekṣita
inflection	viprendrAt	viprendrAt	viprendra	vidyut	viprendrāt
inflection	viprendra	viprendra	viprendra	vidyut	viprendra
inflection	viprendre	viprendre	viprendra	vidyut	viprendre
inflection	vipriyakArin	vipriyakArin	vipriyakArin	vidyut	vipriyakārin
inflection	viprozitakumAra	viprozitakumAra	viprozitakumAra	vidyut	viproṣitakumāra
inflection	vipruta	vipruta	vipru	vidyut	vipruta
inflection	vipulAsu	vipulAsu	vipula	vidyut	vipulāsu
inflection	vipulAyatAkza	vipulAyatAkza	vipulAyatAkza	vidyut	vipulāyatākṣa
inflection	vipulaSroRIBarA	vipulaSroRIBarA	vipulaSroRIBara	vidyut	vipulaśronībharā
inflection	vipulaSroRIBara	vipulaSroRIBara	vipulaSroRIBara	vidyut	vipulaśronībhara
inflection	vipulaSroRi	vipulaSroRi	vipulaSroRi	vidyut	vipulaśroni
inflection	vipulacCAya	vipulacCAya	vipulacCAya	vidyut	vipulacchāya
inflection	vipulagrIva	vipulagrIva	vipulagrIva	vidyut	vipulagrīva
inflection	vipulahfdaya	vipulahfdaya	vipulahfdaya	vidyut	vipulahṛdaya
inflection	vipulaprajYa	vipulaprajYa	vipulaprajYa	vidyut	vipulaprajna
inflection	vipulatva	vipulatva	vipulatva	vidyut	vipulatva
inflection	vipulekzaRA	vipulekzaRA	vipulekzaRa	vidyut	vipulekṣanā
inflection	vipulekzaRa	vipulekzaRa	vipulekzaRa	vidyut	vipulekṣana
inflection	vipuruza	vipuruza	vipuruza	vidyut	vipuruṣa
inflection	vipuzpa	vipuzpa	vipuzpa	vidyut	vipuṣpa
inflection	viqambana	viqambana	viqambana	vidyut	viḍambana
inflection	virAgin	virAgin	viraYj	vidyut	virāgin
inflection	virAgitAm	virAgitAm	virAgita	vidyut	virāgitām
inflection	virAjayantI	virAjayantI	virAji	vidyut	virājayantī
inflection	virAjayat	virAjayat	virAji	vidyut	virājayat
inflection	virAqrUpa	virAqrUpa	virAqrUpA	vidyut	virāḍrūpa
inflection	virAvaRa	virAvaRa	virAvi	vidyut	virāvana
inflection	virAwanagara	virAwanagara	virAwanagara	vidyut	virāṭanagara
inflection	virAwanagare	virAwanagare	virAwanagara	vidyut	virāṭanagare
inflection	virUpakaraRa	virUpakaraRa	virUpakaraRa	vidyut	virūpakarana
inflection	virUparUpa	virUparUpa	virUparUpa	vidyut	virūparūpa
inflection	virUpatA	virUpatA	virUpatA	vidyut	virūpatā
inflection	vira	vira	virA	vidyut	vira
inflection	viraSmi	viraSmi	viraSmi	vidyut	viraśmi
inflection	virahAnalam	virahAnalam	virahAnala	vidyut	virahānalam
inflection	virahAvasTA	virahAvasTA	virahAvasTA	vidyut	virahāvasthā
inflection	virahaSayane	virahaSayane	virahaSayana	vidyut	virahaśayane
inflection	virahayan	virahayan	virahi	vidyut	virahayan
inflection	virahin	virahin	virahi	vidyut	virahin
inflection	virajati	virajati	viraYj	vidyut	virajati
inflection	virajet	virajet	viraYj	vidyut	virajet
inflection	virapSa	virapSa	virapSa	vidyut	virapśa
inflection	virataprasaNga	virataprasaNga	virataprasaNga	vidyut	virataprasanga
inflection	viroDakriyayA	viroDakriyayA	viroDakriyA	vidyut	virodhakriyayā
inflection	viroDin	viroDin	viruD	vidyut	virodhin
inflection	viroDitva	viroDitva	viroDitva	vidyut	virodhitva
inflection	virocanA	virocanA	viroci	vidyut	virocanā
inflection	virocanasutA	virocanasutA	virocanasuta	vidyut	virocanasutā
inflection	virocaya	virocaya	viroci	vidyut	virocaya
inflection	virocayat	virocayat	viroci	vidyut	virocayat
inflection	virohat	virohat	viruh	vidyut	virohat
inflection	virohaya	virohaya	viropi	vidyut	virohaya
inflection	virozam	virozam	viroza	vidyut	viroṣam
inflection	viruca	viruca	viruc	vidyut	viruca
inflection	virudDatva	virudDatva	virudDatva	vidyut	viruddhatva
inflection	virudDavat	virudDavat	viruD	vidyut	viruddhavat
inflection	virudra	virudra	virudra	vidyut	virudra
inflection	virukman	virukman	virukmat	vidyut	virukman
inflection	virukmat	virukmat	virukmat	vidyut	virukmat
inflection	virutAnAm	virutAnAm	viru	vidyut	virutānām
inflection	vis	vis	vis	vidyut	vis
inflection	visArin	visArin	visf	vidyut	visārin
inflection	visPAram	visPAram	vizPAri	vidyut	visphāram
inflection	visPArayat	visPArayat	vizPAri	vidyut	visphārayat
inflection	visaMvadet	visaMvadet	visaMvad	vidyut	visanvadet
inflection	visam	visam	vis	vidyut	visam
inflection	visarjayitavya	visarjayitavya	visarji	vidyut	visarjayitavya
inflection	visarp	visarp	visarpi	vidyut	visarp
inflection	visarpat	visarpat	visfp	vidyut	visarpat
inflection	visarpin	visarpin	visfp	vidyut	visarpin
inflection	visasarpa	visasarpa	visfp	vidyut	visasarpa
inflection	visaya	visaya	visi	vidyut	visaya
inflection	visfjat	visfjat	visfj	vidyut	visṛjat
inflection	visfjyamAnAyAm	visfjyamAnAyAm	visfj	vidyut	visṛjyamānāyām
inflection	visfjyamAnam	visfjyamAnam	visfj	vidyut	visṛjyamānam
inflection	visfjyantAm	visfjyantAm	visfj	vidyut	visṛjyantām
inflection	visfzwaDenA	visfzwaDenA	visfzwaDena	vidyut	visṛṣṭadhenā
inflection	visfzwavantam	visfzwavantam	visfj	vidyut	visṛṣṭavantam
inflection	vismAyayan	vismAyayan	vismApi	vidyut	vismāyayan
inflection	vismayAnvita	vismayAnvita	vismayAnvita	vidyut	vismayānvita
inflection	vismayAvizwa	vismayAvizwa	vismayAvizwa	vidyut	vismayāviṣṭa
inflection	vismayakArin	vismayakArin	vismayakArin	vidyut	vismayakārin
inflection	vismayakara	vismayakara	vismayakara	vidyut	vismayakara
inflection	vismitamAnasa	vismitamAnasa	vismitamAnasa	vidyut	vismitamānasa
inflection	visoQam	visoQam	vizah	vidyut	visoḍham
inflection	vispazwArTa	vispazwArTa	vispazwArTa	vidyut	vispaṣṭārtha
inflection	visrAvitA	visrAvitA	visru	vidyut	visrāvitā
inflection	visramBaRa	visramBaRa	visramB	vidyut	visrambhana
inflection	visramBayet	visramBayet	visramBi	vidyut	visrambhayet
inflection	visramBita	visramBita	visramBi	vidyut	visrambhita
inflection	visras	visras	visras	vidyut	visras
inflection	vistArayet	vistArayet	vistAri	vidyut	vistārayet
inflection	vistAritam	vistAritam	vistAri	vidyut	vistāritam
inflection	vistaraSas	vistaraSas	vistaraSas	vidyut	vistaraśas
inflection	vitIrRam	vitIrRam	vitF	vidyut	vitīrnam
inflection	vitaTABiniveSa	vitaTABiniveSa	vitaTABiniveSa	vidyut	vitathābhiniveśa
inflection	vitamasA	vitamasA	vitamas	vidyut	vitamasā
inflection	vitan	vitan	vitaMs	vidyut	vitan
inflection	vitanvATe	vitanvATe	vitan	vidyut	vitanvāthe
inflection	vitanvat	vitanvat	vitan	vidyut	vitanvat
inflection	vitanvatI	vitanvatI	vitan	vidyut	vitanvatī
inflection	vitarkavat	vitarkavat	vitarkavat	vidyut	vitarkavat
inflection	vitarkayA	vitarkayA	vitark	vidyut	vitarkayā
inflection	vitataDanvan	vitataDanvan	vitataDanvan	vidyut	vitatadhanvan
inflection	vitatarda	vitatarda	vitfd	vidyut	vitatarda
inflection	viti	viti	viti	vidyut	viti
inflection	vitire	vitire	vitF	vidyut	vitire
inflection	vitizWantAm	vitizWantAm	vizWA	vidyut	vitiṣṭhantām
inflection	vitizWe	vitizWe	vizWA	vidyut	vitiṣṭhe
inflection	vitrAsitavihaNgamA	vitrAsitavihaNgamA	vitrAsitavihaMgama	vidyut	vitrāsitavihangamā
inflection	vitras	vitras	vitras	vidyut	vitras
inflection	vitrastAm	vitrastAm	vitras	vidyut	vitrastām
inflection	vitrastaka	vitrastaka	vitrastaka	vidyut	vitrastaka
inflection	vittaSAWya	vittaSAWya	vittaSAWya	vidyut	vittaśāṭhya
inflection	vittadA	vittadA	vittadA	vidyut	vittadā
inflection	vittajAnim	vittajAnim	vittajAni	vidyut	vittajānim
inflection	vittakAmAn	vittakAmAn	vittakAma	vidyut	vittakāmān
inflection	vittakAma	vittakAma	vittakAma	vidyut	vittakāma
inflection	vittapAla	vittapAla	vittapAla	vidyut	vittapāla
inflection	vittavarDana	vittavarDana	vittavarDana	vidyut	vittavardhana
inflection	vittavat	vittavat	vid	vidyut	vittavat
inflection	vittavivarDinI	vittavivarDinI	vittavivarDin	vidyut	vittavivardhinī
inflection	vittaye	vittaye	vid	vidyut	vittaye
inflection	vitud	vitud	vitud	vidyut	vitud
inflection	vivA	vivA	vivA	vidyut	vivā
inflection	vivAdin	vivAdin	vivad	vidyut	vivādin
inflection	vivAdita	vivAdita	vivAdi	vidyut	vivādita
inflection	vivAhArTam	vivAhArTam	vivAhArTa	vidyut	vivāhārtham
inflection	vivAhadIkzAm	vivAhadIkzAm	vivAhadIkzA	vidyut	vivāhadīkṣām
inflection	vivAhakAla	vivAhakAla	vivAhakAla	vidyut	vivāhakāla
inflection	vivAhinI	vivAhinI	vivah	vidyut	vivāhinī
inflection	vivAs	vivAs	vivA	vidyut	vivās
inflection	vivAseya	vivAseya	vivAsa	vidyut	vivāseya
inflection	vivAsyatAm	vivAsyatAm	vivAsi	vidyut	vivāsyatām
inflection	vivada	vivada	vivad	vidyut	vivada
inflection	vivadaDvam	vivadaDvam	vivad	vidyut	vivadadhvam
inflection	vivadantI	vivadantI	vivad	vidyut	vivadantī
inflection	vivadeyAtAm	vivadeyAtAm	vivad	vidyut	vivadeyātām
inflection	vivaktavyam	vivaktavyam	vivac	vidyut	vivaktavyam
inflection	vivakzaRa	vivakzaRa	vivakzi	vidyut	vivakṣana
inflection	vivalitam	vivalitam	vival	vidyut	vivalitam
inflection	vivarRAm	vivarRAm	vivarRa	vidyut	vivarnām
inflection	vivarRAnAm	vivarRAnAm	vivarRa	vidyut	vivarnānām
inflection	vivarRatA	vivarRatA	vivarRatA	vidyut	vivarnatā
inflection	vivarRatAm	vivarRatAm	vivarRatA	vidyut	vivarnatām
inflection	vivarRavadanA	vivarRavadanA	vivarRavadana	vidyut	vivarnavadanā
inflection	vivarRavadana	vivarRavadana	vivarRavadana	vidyut	vivarnavadana
inflection	vivarRavadanam	vivarRavadanam	vivarRavadana	vidyut	vivarnavadanam
inflection	vivarcas	vivarcas	vivarcas	vidyut	vivarcas
inflection	vivarjayat	vivarjayat	vivarji	vidyut	vivarjayat
inflection	vivarmaDvajajIvita	vivarmaDvajajIvita	vivarmaDvajajIvita	vidyut	vivarmadhvajajīvita
inflection	vivarman	vivarman	vivarman	vidyut	vivarman
inflection	vivart	vivart	vivarti	vidyut	vivart
inflection	vivartatAm	vivartatAm	vivft	vidyut	vivartatām
inflection	vivartayantIm	vivartayantIm	vivarti	vidyut	vivartayantīm
inflection	vivartete	vivartete	vivft	vidyut	vivartete
inflection	vivaruRa	vivaruRa	vivaruRa	vidyut	vivaruna
inflection	vivas	vivas	vivas	vidyut	vivas
inflection	vivastrAm	vivastrAm	vivastra	vidyut	vivastrām
inflection	vivastram	vivastram	vivastra	vidyut	vivastram
inflection	vivastratA	vivastratA	vivastratA	vidyut	vivastratā
inflection	vivecanIya	vivecanIya	vivic	vidyut	vivecanīya
inflection	vivecanIyam	vivecanIyam	vivic	vidyut	vivecanīyam
inflection	vivek	vivek	viveji	vidyut	vivek
inflection	vivekaBrazwa	vivekaBrazwa	vivekaBrazwa	vidyut	vivekabhraṣṭa
inflection	vivekaKyAti	vivekaKyAti	vivekaKyAti	vidyut	vivekakhyāti
inflection	vivekaja	vivekaja	vivekaja	vidyut	vivekaja
inflection	vivekin	vivekin	vivekin	vidyut	vivekin
inflection	vivekitA	vivekitA	vivekitA	vidyut	vivekitā
inflection	vivezwamAna	vivezwamAna	vivezw	vidyut	viveṣṭamāna
inflection	vivezwatAm	vivezwatAm	vivezw	vidyut	viveṣṭatām
inflection	vivfRvat	vivfRvat	vivf	vidyut	vivṛnvat
inflection	vivfScanti	vivfScanti	vivraSc	vidyut	vivṛścanti
inflection	vivfhatam	vivfhatam	vivfhat	vidyut	vivṛhatam
inflection	vivftAkza	vivftAkza	vivftAkza	vidyut	vivṛtākṣa
inflection	vivftAkzeRa	vivftAkzeRa	vivftAkza	vidyut	vivṛtākṣena
inflection	vivftAsya	vivftAsya	vivftAsya	vidyut	vivṛtāsya
inflection	vivftadvAra	vivftadvAra	vivftadvAra	vidyut	vivṛtadvāra
inflection	vivfttAByAm	vivfttAByAm	vivft	vidyut	vivṛttābhyām
inflection	vivfttAkzA	vivfttAkzA	vivfttAkza	vidyut	vivṛttākṣā
inflection	vivfttAkza	vivfttAkza	vivfttAkza	vidyut	vivṛttākṣa
inflection	viviDopalaBUzitam	viviDopalaBUzitam	viviDopalaBUzita	vidyut	vividhopalabhūṣitam
inflection	viviDyatAm	viviDyatAm	vivyaD	vidyut	vividhyatām
inflection	viviDyata	viviDyata	vivyaD	vidyut	vividhyata
inflection	viviDyatam	viviDyatam	vivyaD	vidyut	vividhyatam
inflection	viviSAte	viviSAte	viS	vidyut	viviśāte
inflection	viviYcanti	viviYcanti	vivic	vidyut	vivincanti
inflection	vivici	vivici	vivic	vidyut	vivici
inflection	vivicyamAna	vivicyamAna	vivic	vidyut	vivicyamāna
inflection	viviktAsana	viviktAsana	viviktAsana	vidyut	viviktāsana
inflection	viviktasevin	viviktasevin	viviktasevin	vidyut	viviktasevin
inflection	vivinDya	vivinDya	vivinDya	vidyut	vivindhya
inflection	vivinDyam	vivinDyam	vivinDya	vidyut	vivindhyam
inflection	vivitsu	vivitsu	vivitsa	vidyut	vivitsu
inflection	vivrata	vivrata	vivrata	vidyut	vivrata
inflection	vivyA	vivyA	vivI	vidyut	vivyā
inflection	vivyAsa	vivyAsa	vivyAsa	vidyut	vivyāsa
inflection	vivyaTire	vivyaTire	vyaT	vidyut	vivyathire
inflection	vivyatsan	vivyatsan	vivyatsa	vidyut	vivyatsan
inflection	viwSUdrasya	viwSUdrasya	viwSUdra	vidyut	viṭśūdrasya
inflection	viwpati	viwpati	viwpati	vidyut	viṭpati
inflection	viyAhi	viyAhi	viyA	vidyut	viyāhi
inflection	viyAtayantAm	viyAtayantAm	viyAti	vidyut	viyātayantām
inflection	viyUTa	viyUTa	viyUTa	vidyut	viyūtha
inflection	viyUyAt	viyUyAt	viyu	vidyut	viyūyāt
inflection	viyadgatAm	viyadgatAm	viyadgata	vidyut	viyadgatām
inflection	viyadgata	viyadgata	viyadgata	vidyut	viyadgata
inflection	viyam	viyam	viyA	vidyut	viyam
inflection	viyama	viyama	viyam	vidyut	viyama
inflection	viyantf	viyantf	viyam	vidyut	viyantṛ
inflection	viyatsTA	viyatsTA	viyatsTa	vidyut	viyatsthā
inflection	viyatsTAnAm	viyatsTAnAm	viyatsTa	vidyut	viyatsthānām
inflection	viyonI	viyonI	viyoni	vidyut	viyonī
inflection	viyotf	viyotf	viyotf	vidyut	viyotṛ
inflection	viyujyamAna	viyujyamAna	viyuj	vidyut	viyujyamāna
inflection	viyuyukzamARa	viyuyukzamARa	viyuyukza	vidyut	viyuyukṣamāna
inflection	vizARakoSa	vizARakoSa	vizARakoSa	vidyut	viṣānakośa
inflection	vizARin	vizARin	vizARin	vidyut	viṣānin
inflection	vizAdArtavadanA	vizAdArtavadanA	vizAdArtavadana	vidyut	viṣādārtavadanā
inflection	vizAdin	vizAdin	vizAdin	vidyut	viṣādin
inflection	vizAgninA	vizAgninA	vizAgni	vidyut	viṣāgninā
inflection	vizApaha	vizApaha	vizApaha	vidyut	viṣāpaha
inflection	vizAsahI	vizAsahI	vizAsahi	vidyut	viṣāsahī
inflection	vizRucakra	vizRucakra	vizRucakra	vidyut	viṣnucakra
inflection	vizRugranTi	vizRugranTi	vizRugranTi	vidyut	viṣnugranthi
inflection	vizRuloka	vizRuloka	vizRuloka	vidyut	viṣnuloka
inflection	vizRulokam	vizRulokam	vizRuloka	vidyut	viṣnulokam
inflection	vizRupada	vizRupada	vizRupada	vidyut	viṣnupada
inflection	vizRutulyaparAkrama	vizRutulyaparAkrama	vizRutulyaparAkrama	vidyut	viṣnutulyaparākrama
inflection	vizRutva	vizRutva	vizRutva	vidyut	viṣnutva
inflection	vizUci	vizUci	vizUcI	vidyut	viṣūci
inflection	vizaRRacetas	vizaRRacetas	vizaRRacetas	vidyut	viṣannacetas
inflection	vizaRRamanas	vizaRRamanas	vizaRRamanas	vidyut	viṣannamanas
inflection	vizaRRarUpa	vizaRRarUpa	vizaRRarUpa	vidyut	viṣannarūpa
inflection	vizaRRavadanA	vizaRRavadanA	vizaRRavadana	vidyut	viṣannavadanā
inflection	vizaRRavadanAm	vizaRRavadanAm	vizaRRavadana	vidyut	viṣannavadanām
inflection	vizaRRavadana	vizaRRavadana	vizaRRavadana	vidyut	viṣannavadana
inflection	vizadAyake	vizadAyake	vizadAyaka	vidyut	viṣadāyake
inflection	vizadUzaRa	vizadUzaRa	vizadUzaRa	vidyut	viṣadūṣana
inflection	vizadUzaRam	vizadUzaRam	vizadUzaRa	vidyut	viṣadūṣanam
inflection	vizagiri	vizagiri	vizagiri	vidyut	viṣagiri
inflection	vizahaRI	vizahaRI	vizahan	vidyut	viṣahanī
inflection	vizahara	vizahara	vizahara	vidyut	viṣahara
inflection	vizahe	vizahe	vizah	vidyut	viṣahe
inflection	vizajena	vizajena	vizaja	vidyut	viṣajena
inflection	vizakfta	vizakfta	vizakfta	vidyut	viṣakṛta
inflection	vizamAnna	vizamAnna	vizamAnna	vidyut	viṣamānna
inflection	vizamIBAva	vizamIBAva	vizamIBAva	vidyut	viṣamībhāva
inflection	vizamasTAn	vizamasTAn	vizamasTa	vidyut	viṣamasthān
inflection	vizamasTa	vizamasTa	vizamasTa	vidyut	viṣamastha
inflection	vizamasTam	vizamasTam	vizamasTa	vidyut	viṣamastham
inflection	vizamasTena	vizamasTena	vizamasTa	vidyut	viṣamasthena
inflection	vizanimittA	vizanimittA	vizanimitta	vidyut	viṣanimittā
inflection	vizarasa	vizarasa	vizarasa	vidyut	viṣarasa
inflection	vizavallarI	vizavallarI	vizavallarI	vidyut	viṣavallarī
inflection	vizavimuktAtmA	vizavimuktAtmA	vizavimuktAtman	vidyut	viṣavimuktātmā
inflection	vizayAnta	vizayAnta	vizayAnta	vidyut	viṣayānta
inflection	vizayAntam	vizayAntam	vizayAnta	vidyut	viṣayāntam
inflection	vizayAnte	vizayAnte	vizayAnta	vidyut	viṣayānte
inflection	vizayAsakta	vizayAsakta	vizayAsakta	vidyut	viṣayāsakta
inflection	vizayAtmaka	vizayAtmaka	vizayAtmaka	vidyut	viṣayātmaka
inflection	vizayasaNga	vizayasaNga	vizayasaNga	vidyut	viṣayasanga
inflection	vizayasaNgaja	vizayasaNgaja	vizayasaNgaja	vidyut	viṣayasangaja
inflection	vizayatA	vizayatA	vizayatA	vidyut	viṣayatā
inflection	vizayavAsin	vizayavAsin	vizayavAsin	vidyut	viṣayavāsin
inflection	vizayavAsini	vizayavAsini	vizayavAsin	vidyut	viṣayavāsini
inflection	vizayavartin	vizayavartin	vizayavartin	vidyut	viṣayavartin
inflection	vizayin	vizayin	vizayin	vidyut	viṣayin
inflection	vizayoparama	vizayoparama	vizayoparama	vidyut	viṣayoparama
inflection	vizitastukA	vizitastukA	vizitastuka	vidyut	viṣitastukā
inflection	vizitastupa	vizitastupa	vizitastupa	vidyut	viṣitastupa
inflection	vizkanDAd	vizkanDAd	vizkanDa	vidyut	viṣkandhād
inflection	vizkanDadUzaRa	vizkanDadUzaRa	vizkanDadUzaRa	vidyut	viṣkandhadūṣana
inflection	vizolbaRa	vizolbaRa	vizolbaRa	vidyut	viṣolbana
inflection	vizparDas	vizparDas	vizparDas	vidyut	viṣpardhas
inflection	vizpita	vizpita	vizpita	vidyut	viṣpita
inflection	vizuvad	vizuvad	vizU	vidyut	viṣuvad
inflection	vizwabDacaraRA	vizwabDacaraRA	vizwabDacaraRa	vidyut	viṣṭabdhacaranā
inflection	vizwamBayizu	vizwamBayizu	vizwamBayizu	vidyut	viṣṭambhayiṣu
inflection	vizwapatraya	vizwapatraya	vizwapatraya	vidyut	viṣṭapatraya
inflection	vizwaraSravas	vizwaraSravas	vizwaraSravas	vidyut	viṣṭaraśravas
inflection	vizwarottara	vizwarottara	vizwarottara	vidyut	viṣṭarottara
inflection	vizyaDvam	vizyaDvam	viz	vidyut	viṣyadhvam
inflection	vizyasva	vizyasva	viz	vidyut	viṣyasva
inflection	vizyatam	vizyatam	vizo	vidyut	viṣyatam
inflection	voQa	voQa	voQa	vidyut	voḍha
inflection	voQf	voQf	vah	vidyut	voḍhṛ
inflection	vrAjapati	vrAjapati	vrAjapati	vidyut	vrājapati
inflection	vrAjapatim	vrAjapatim	vrAjapati	vidyut	vrājapatim
inflection	vrAtasAha	vrAtasAha	vrAtasAha	vidyut	vrātasāha
inflection	vrAtyabruva	vrAtyabruva	vrAtyabruva	vidyut	vrātyabruva
inflection	vrAtyatA	vrAtyatA	vrAtyatA	vidyut	vrātyatā
inflection	vrIhidroRa	vrIhidroRa	vrIhidroRa	vidyut	vrīhidrona
inflection	vrIhiyavA	vrIhiyavA	vrIhiyava	vidyut	vrīhiyavā
inflection	vrIhiyava	vrIhiyava	vrIhiyava	vidyut	vrīhiyava
inflection	vraScanapraBava	vraScanapraBava	vraScanapraBava	vidyut	vraścanaprabhava
inflection	vrajeva	vrajeva	vraj	vidyut	vrajeva
inflection	vrajeyam	vrajeyam	vraj	vidyut	vrajeyam
inflection	vrajinI	vrajinI	vrajin	vidyut	vrajinī
inflection	vrandin	vrandin	vrandin	vidyut	vrandin
inflection	vratAdeSam	vratAdeSam	vratAdeSa	vidyut	vratādeśam
inflection	vrataDArin	vrataDArin	vrataDArin	vidyut	vratadhārin
inflection	vrataSeza	vrataSeza	vrataSeza	vidyut	vrataśeṣa
inflection	vratacArin	vratacArin	vratacArin	vidyut	vratacārin
inflection	vratacaryA	vratacaryA	vratacaryA	vidyut	vratacaryā
inflection	vratacarya	vratacarya	vratacaryA	vidyut	vratacarya
