anchor_key_slp1	dcs_lemma_id	dcs_lemma_iast	tier	evidence_count
paricaryA	224932	pāricarya	relaxed	1
paridAha	19852	parīdāha	relaxed	4
parigraha	18916	parigrāha	relaxed	36
parihAra	19866	parīhāra	relaxed	12
parikalpana	18834	parikalpanā	relaxed	5
parikzepa	215749	parīkṣepa	relaxed	1
parimARa	19855	parīmāṇa	relaxed	19
parineya	224721	pāriṇeya	relaxed	1
paripatana	218497	paripātana	relaxed	1
pariplava	19285	pariplavā	relaxed	5
pariplava	94133	pāriplava	relaxed	3
pariplava	94134	pāriplava	relaxed	4
pariplava	94135	pāriplava	relaxed	20
pariplava	203214	pariplāva	relaxed	1
paripluta	19289	pariplutā	relaxed	3
parisADAna	19753	parisādhana	relaxed	6
parisTA	162210	pariṣṭhā	relaxed	14
parisTA	219012	pariṣṭhā	relaxed	4
parisTA	221146	pariṣṭhā	relaxed	1
parisaNKyA	207556	parisaṅkhya	relaxed	1
parisic	162201	pariṣic	relaxed	190
pariskand	162207	pariṣkand	relaxed	1
parisrava	19800	parisrāva	relaxed	14
paristu	162208	pariṣṭu	relaxed	6
paritakmya	19053	paritakmyā	relaxed	7
parityagin	19089	parityāgin	relaxed	13
parivAda	19857	parīvāda	relaxed	21
parivAdin	208464	parīvādin	relaxed	1
parivApa	19858	parīvāpa	relaxed	2
parivAra	19859	parīvāra	relaxed	36
parivedana	19543	parivedanā	relaxed	5
pariveza	19860	parīveṣa	relaxed	1
parivezaka	207506	pariveśaka	relaxed	1
parivftti	224258	parivṛttī	relaxed	3
parivrajyA	19619	parivrājya	relaxed	1
parizad	199461	pāriṣad	relaxed	2
parizeka	199443	parīṣeka	relaxed	14
parizvaNga	212533	parisvaṅga	relaxed	1
parjanya	94217	pārjanya	relaxed	14
parjanya	163716	parjanyā	relaxed	4
parokzA	18652	parokṣa	relaxed	268
parokzA	94212	pārokṣa	relaxed	2
parucCepa	94201	pārucchepa	relaxed	10
paruza	19905	paruṣā	relaxed	1
paruza	19928	parūṣa	relaxed	3
paruza	166891	parūṣa	relaxed	1
paryAlocana	20129	paryālocanā	relaxed	3
paryapti	20121	paryāpti	relaxed	26
paryas	162270	paryaś	relaxed	4
paryas	162300	paryās	relaxed	8
paryezaRa	19896	paryeṣaṇā	relaxed	2
paryupAsana	221302	paryupāsanā	relaxed	2
parzad	94368	pārṣad	relaxed	5
patAkA	15277	paṭāka	relaxed	1
patAkA	15511	patāka	relaxed	17
patAkA	93193	pāṭaka	relaxed	3
patAkA	93476	pātaka	relaxed	2
patAkA	93477	pātaka	relaxed	325
patAkin	93479	pātakin	relaxed	15
patnI	224318	patni	relaxed	4
patti	15361	paṭṭi	relaxed	1
pattika	15345	paṭṭikā	relaxed	23
pavitra	92636	pavitrā	relaxed	8
pavitra	94489	pāvitra	relaxed	1
pawIra	93242	pāṭīra	relaxed	3
pawizWa	15537	patiṣṭha	relaxed	2
pawu	220685	pātu	relaxed	5
payasya	16139	payasyā	relaxed	124
peSI	150165	peṣī	relaxed	2
peya	150910	peyā	relaxed	97
pfSanI	224100	pṛṣanī	relaxed	1
pfSni	150069	pṛśnī	relaxed	1
pfSni	150106	pṛṣṇi	relaxed	1
pfTula	150059	pṛthulā	relaxed	2
pfdAku	220069	pṛdākū	relaxed	7
pfzWa	225575	pṛṣṭhā	relaxed	3
pfzWya	150104	pṛṣṭhyā	relaxed	30
piNga	94669	piṅgā	relaxed	9
piNgala	94694	piṅgalā	relaxed	52
piRqa	94770	piṇḍā	relaxed	3
piRqaka	221000	piṇḍakā	relaxed	8
piRqaraka	94854	piṇḍāraka	relaxed	9
piRqaraka	176452	piṇḍāraka	relaxed	5
piRqikA	94858	piṇḍika	relaxed	2
piRqikA	172050	piṇḍīka	relaxed	1
piSa	215546	pisa	relaxed	1
piSita	144247	piśitā	relaxed	2
piSuna	144258	piśunā	relaxed	5
piWara	226088	pīṭhara	relaxed	3
picCala	94650	picchalā	relaxed	1
piqakA	94765	piḍaka	relaxed	128
piqakA	141115	pīḍaka	relaxed	8
pitrya	95028	pitryā	relaxed	2
plavana	152788	plāvana	relaxed	11
plavana	204165	plāvana	relaxed	1
plavita	154050	plāvita	relaxed	1
plihan	152773	plīhan	relaxed	296
pota	150974	poṭa	relaxed	6
pota	150975	poṭā	relaxed	5
prADAnya	140576	pradhanya	relaxed	1
prARAyama	151935	prāṇayama	relaxed	1
prARAyama	152133	prāṇāyāma	relaxed	308
prARana	169349	prāṇanā	relaxed	3
prAcIna	156074	prācīnā	relaxed	8
prAdeSa	140836	pradeśa	relaxed	338
prAguttara	156055	prāguttarā	relaxed	2
prAhArika	212567	prahārika	relaxed	1
prAjApatya	155940	prājāpatyā	relaxed	2
prAkfta	151145	prakṛta	relaxed	18
prAkftika	174602	prakṛtika	relaxed	5
prAmARika	175021	pramāṇika	relaxed	4
prApaRika	204560	prapāṇika	relaxed	2
prApaka	140628	prapāka	relaxed	14
prApay	225983	prapay	relaxed	1
prApya	162925	prapyā	relaxed	14
prArTana	153133	prārthanā	relaxed	48
prAtikAmin	151757	pratikāmin	relaxed	1
prAtiveSika	216578	prātiveśikā	relaxed	1
prAtiveSmika	216171	prātiveśmikā	relaxed	4
prAtyayika	139919	pratyayika	relaxed	3
prAvI	163062	pravī	relaxed	8
prAvarzin	154849	pravarṣin	relaxed	3
prAvfta	153147	prāvṛtā	relaxed	1
prAvfz	163070	pravṛṣ	relaxed	52
prAvfzeRya	153157	prāvṛṣeṇyā	relaxed	3
prAyaRIya	153119	prāyaṇīyā	relaxed	5
prEzya	153991	praiṣyā	relaxed	3
prOQa	154023	prauḍhā	relaxed	5
pra	218680	prā	relaxed	40
pra	218995	prā	relaxed	33
praBA	204277	prabha	relaxed	13
praBAsana	140962	prabhāṣaṇa	relaxed	5
praBAsvara	140968	prabhāsvarā	relaxed	3
praBAta	140960	prabhātā	relaxed	1
praBAz	162939	prabhās	relaxed	11
praBAz	216872	prabhaṣ	relaxed	1
praBaYjana	211333	prābhāñjana	relaxed	1
praDA	155199	prādhā	relaxed	1
praDarzaRA	140885	pradharṣaṇa	relaxed	1
praDarzaRA	140886	pradharṣaṇa	relaxed	12
praDi	163157	prādhī	relaxed	10
praDi	219668	pradhī	relaxed	2
praRAda	156096	prāṇada	relaxed	5
praRAda	156097	prāṇadā	relaxed	10
praRI	168120	prāṇī	relaxed	3
praRayana	152001	prāṇāyana	relaxed	2
praRayitA	176892	praṇayita	relaxed	2
praRiDAna	199059	praṇīdhāna	relaxed	3
praRu	217430	praṇū	relaxed	25
praSama	217198	praśamā	relaxed	1
prabala	140922	prabalā	relaxed	1
prabudDa	209267	prabuddhā	relaxed	1
pracaRqa	151231	pracaṇḍā	relaxed	9
pracalana	150690	pracālana	relaxed	3
pracaraRa	150682	pracāraṇa	relaxed	1
pracetas	155183	prācetas	relaxed	1
pracyavana	150739	pracyāvana	relaxed	2
pradIv	140834	pradiv	relaxed	1
pradIv	140835	pradiv	relaxed	37
pradrava	140564	pradrāva	relaxed	1
pradru	163156	prādru	relaxed	6
pragA	151205	praga	relaxed	1
pragetana	204064	prāgetana	relaxed	1
prahAsa	155110	prahasa	relaxed	3
prahUti	155128	prahuti	relaxed	1
praharaRa	155134	prahāraṇa	relaxed	1
praharaRa	169869	prāharaṇa	relaxed	1
praharsa	155837	praharṣa	relaxed	120
prahi	208993	prāhi	relaxed	1
prahlAdana	155851	prahlādanā	relaxed	4
prahlAdin	201366	prāhlādin	relaxed	1
prahuta	216984	prāhūta	relaxed	1
prajA	151274	praja	relaxed	3
prajA	151275	praja	relaxed	3
prajAgara	151302	prajāgarā	relaxed	1
prajYapti	218645	prajñaptī	relaxed	1
prajan	223709	prājan	relaxed	1
prajana	150785	prajānā	relaxed	1
prajana	155935	prājana	relaxed	3
prajana	221585	prajāna	relaxed	1
prakASana	151128	prakāśanā	relaxed	1
prakASika	151123	prakāśikā	relaxed	1
prakAma	208871	prākāma	relaxed	1
prakamp	221820	prākamp	relaxed	1
prakruS	173707	prākruś	relaxed	6
pralaB	218033	prālabh	relaxed	2
pralapana	154612	pralāpana	relaxed	2
pramATin	140788	pramathin	relaxed	3
pramIl	204677	pramil	relaxed	2
pramIta	154453	pramita	relaxed	4
pramadvara	141009	pramadvarā	relaxed	18
pramoda	169328	pramodā	relaxed	1
prapA	152193	prāpa	relaxed	6
prapAna	140634	prapaṇa	relaxed	5
prapAna	153091	prāpaṇa	relaxed	24
prapada	225466	prapāda	relaxed	1
prarocana	155503	prarocanā	relaxed	3
prasUna	154938	praśūna	relaxed	1
prasUta	155721	prasuta	relaxed	1
prasUta	155734	prasūtā	relaxed	4
prasaNga	155896	prāsaṅga	relaxed	3
prasanna	155686	prasannā	relaxed	22
prasfta	155750	prasṛtā	relaxed	2
prasnApay	221239	prasnapay	relaxed	1
prasrava	155792	prasrāva	relaxed	9
prasravaRa	155911	prāsravaṇa	relaxed	3
prasravaRa	155912	prāsravaṇa	relaxed	3
prastu	211097	praṣṭu	relaxed	7
pratAna	165902	pratanā	relaxed	1
pratApana	176233	pratapana	relaxed	6
pratApana	202211	pratapana	relaxed	1
pratAra	139953	pratara	relaxed	12
pratIcya	140387	pratīcyā	relaxed	1
pratIka	151702	pratika	relaxed	1
pratIka	152094	prātikā	relaxed	1
pratIka	218916	pratika	relaxed	1
pratIpa	137917	pratipa	relaxed	5
pratIpa	152087	prātīpa	relaxed	2
pratIpa	202412	pratipā	relaxed	1
pratardana	155187	prātardana	relaxed	1
pratiBA	153063	prātibha	relaxed	1
pratiBA	153064	prātibha	relaxed	10
pratiBA	224468	pratībhā	relaxed	1
pratiBAz	162566	pratibhās	relaxed	7
pratiGAtin	139907	pratīghātin	relaxed	2
pratiSravaRa	169645	pratiśrāvaṇa	relaxed	1
pratiSru	216488	pratisru	relaxed	1
pratibAhU	151488	pratibāhu	relaxed	3
pratibala	210808	pratibalā	relaxed	2
pratiboDa	139911	pratībodha	relaxed	3
pratiboDa	223037	pratībodha	relaxed	1
pratidarSa	139909	pratīdarśa	relaxed	1
pratidfSya	224337	pratīdṛśyā	relaxed	2
pratidiv	162484	pratidīv	relaxed	4
pratigrAhin	151739	pratigrahin	relaxed	3
pratigraha	151741	pratigrāha	relaxed	3
pratikASa	139906	pratīkāśa	relaxed	114
pratikriyA	214615	pratikriya	relaxed	2
pratikza	140061	pratīkṣa	relaxed	19
pratikza	140062	pratīkṣā	relaxed	10
pratikza	223005	pratikśā	relaxed	1
pratiloma	151811	pratilomā	relaxed	2
pratimA	176383	pratima	relaxed	139
pratipAta	202326	pratīpatā	relaxed	1
pratipada	153057	prātipada	relaxed	7
pratipada	201019	pratipāda	relaxed	3
pratirUpa	151805	pratirūpā	relaxed	1
pratirava	212773	pratirāva	relaxed	1
prativAta	224449	pratīvāta	relaxed	1
prativeSa	225813	pratīveśa	relaxed	1
prativeSya	153070	prātiveśya	relaxed	14
pratiyAtana	139975	pratiyātanā	relaxed	3
pratuda	155189	prātuda	relaxed	1
pratyASA	171426	pratyāsa	relaxed	1
pratyUza	175029	pratyuṣa	relaxed	2
pratyUzas	216843	pratyuṣas	relaxed	5
pratyanIka	151679	pratyānīka	relaxed	1
pratyavamarSa	209909	pratyavamarṣa	relaxed	3
pratyayita	140059	pratyāyita	relaxed	2
pravAsa	163172	prāvasā	relaxed	3
pravaRa	154853	pravāṇa	relaxed	5
pravaRa	155222	prāvaṇa	relaxed	2
pravadana	208170	pravādana	relaxed	1
pravah	202151	pravāh	relaxed	17
pravarga	155225	prāvarga	relaxed	2
pravartaka	153148	prāvartaka	relaxed	1
pravartana	155616	pravartanā	relaxed	2
pravrAjin	171556	pravrajin	relaxed	1
pravraj	154884	pravrāj	relaxed	3
pravrajita	155634	pravrajitā	relaxed	19
prayam	224646	prāyam	relaxed	1
prayatna	155462	prayatnā	relaxed	1
prayoga	152255	prāyoga	relaxed	1
prayu	219887	prāyu	relaxed	2
prazwi	226280	praṣṭī	relaxed	1
priya	153186	priyā	relaxed	193
priyatama	153205	priyatamā	relaxed	4
puNKa	165884	puṅkhā	relaxed	13
puRqarIka	144420	puṇḍarīkā	relaxed	9
puRqra	198995	puṇḍrā	relaxed	1
puRya	144441	puṇyā	relaxed	8
pukkaSa	144392	pukkasa	relaxed	7
pulomajA	212927	pulomaja	relaxed	1
pur	215638	pūr	relaxed	1
purARa	143956	puraṇa	relaxed	1
purARa	145573	pūraṇa	relaxed	11
purARa	145574	pūraṇa	relaxed	25
purARa	145576	pūraṇa	relaxed	112
purI	143937	puri	relaxed	2
purI	215321	pūri	relaxed	2
puruzAkAra	144650	puruṣakāra	relaxed	82
pustaka	171483	puṣṭaka	relaxed	1
pustikA	145432	puṣṭikā	relaxed	1
putrIya	144506	putriya	relaxed	5
putrikA	219744	putrīkā	relaxed	1
puwa	145512	pūta	relaxed	3
puwa	145513	pūtā	relaxed	2
puwa	210430	puṭā	relaxed	1
puwikA	145017	pūtīka	relaxed	43
puwikA	145560	pūtika	relaxed	3
puwikA	145561	pūtika	relaxed	12
puwikA	145562	pūtikā	relaxed	1
puwikA	145563	pūtika	relaxed	2
puzkala	209816	puṣkalā	relaxed	1
puzpAsara	145471	puṣpaśara	relaxed	1
puzpAsara	145473	puṣpasāra	relaxed	1
puzpa	145435	puṣpā	relaxed	1
puzpavat	145489	puṣpāvat	relaxed	2
puzpita	145497	puṣpitā	relaxed	2
qamaru	176259	ḍamarū	relaxed	1
qimBa	95737	ḍimbhā	relaxed	3
rAja	65932	raja	relaxed	25
rAja	213026	rajā	relaxed	1
rAjanya	70474	rājanyā	relaxed	13
rAjimant	168874	rājīmant	relaxed	1
rAjimant	206679	rājīmant	relaxed	4
rAkzasa	226492	rakṣasa	relaxed	2
rAmI	215396	rami	relaxed	1
rAmaRIyaka	66772	ramaṇīyaka	relaxed	3
rAmaRIyaka	223210	ramaṇīyaka	relaxed	5
rAsaBa	170451	rasābha	relaxed	1
rAzwrika	71162	rāṣṭrikā	relaxed	6
rIti	71288	riṭi	relaxed	3
rOdra	215210	raudrā	relaxed	1
rOpya	80185	raupyā	relaxed	1
rUQa	215641	rudha	relaxed	2
rUpa	71803	rupa	relaxed	1
rUpa	71932	rūpā	relaxed	1
rUpaka	72036	rūpakā	relaxed	2
rUzaRa	218011	rūṣaṇā	relaxed	2
raNga	65850	raṅgā	relaxed	1
raRqA	66159	raṇḍa	relaxed	2
raTa	70599	rāṭha	relaxed	9
raTezWa	220010	ratheṣṭhā	relaxed	8
raYjana	204528	rañjanā	relaxed	4
rahay	201316	rāhay	relaxed	2
rajaka	70461	rājaka	relaxed	3
rajaka	70462	rājaka	relaxed	42
rajaka	70463	rājaka	relaxed	6
rajanI	70470	rājanī	relaxed	1
rajanI	70553	rājani	relaxed	3
rajana	70471	rājana	relaxed	21
rajasa	70554	rājasa	relaxed	115
rajasa	70555	rājasa	relaxed	3
rajasvala	66007	rajasvalā	relaxed	96
rajikA	70567	rājikā	relaxed	97
rajikA	70592	rājika	relaxed	2
rajjuka	200977	rajjukā	relaxed	2
rakta	65580	raktā	relaxed	26
rakzikA	65454	rakṣika	relaxed	3
ram	169913	rāṃ	relaxed	3
ramaRI	217895	rāmaṇī	relaxed	1
ramaRa	66751	ramaṇā	relaxed	3
ramaRa	71021	rāmaṇa	relaxed	2
ranti	176280	rantī	relaxed	5
rasAla	69816	rasālā	relaxed	14
rasika	69837	rasikā	relaxed	1
rasika	204004	rāśika	relaxed	2
rasya	69845	rasyā	relaxed	2
ratnAkara	66172	ratnakara	relaxed	2
ratna	176436	ratnā	relaxed	3
ravaRa	71087	rāvaṇa	relaxed	16
ravaRa	71089	rāvaṇa	relaxed	1
ravaRa	71090	rāvaṇa	relaxed	1184
raw	214756	rāṭ	relaxed	1
rawana	220323	ratana	relaxed	2
raya	71071	rāya	relaxed	1
reKA	79656	rekha	relaxed	2
reza	79756	reṣā	relaxed	4
reza	208634	reśā	relaxed	1
rikta	71260	riktā	relaxed	6
rocana	79910	rocanā	relaxed	72
rohI	80084	rohi	relaxed	1
rohiRI	80090	rohiṇi	relaxed	2
rohita	169013	rohīta	relaxed	4
rohita	205072	rohitā	relaxed	1
roma	217258	romā	relaxed	1
romaSa	80040	romaśā	relaxed	5
rucira	71503	rucirā	relaxed	4
rucya	71526	rucyā	relaxed	2
rudra	71572	rudrā	relaxed	5
ruha	71870	ruhā	relaxed	4
ruzA	79631	rūṣa	relaxed	3
ruzA	214881	ruṣa	relaxed	1
sADaka	112129	sādhakā	relaxed	3
sADya	112250	sādhyā	relaxed	18
sADya	112266	sādhyā	relaxed	1
sAdButa	16915	sadbhūta	relaxed	13
sAdara	41798	ṣaḍara	relaxed	1
sAdya	17286	sadya	relaxed	27
sAdya	225974	sadya	relaxed	3
sAhAyaka	211604	sahāyaka	relaxed	3
sAhacarya	224390	sahacarya	relaxed	1
sAhasraSas	111554	sahasraśas	relaxed	678
sAhasrika	111643	sahasrika	relaxed	5
sAhasrika	111644	sahasrika	relaxed	6
sAjAtya	9237	sajātya	relaxed	1
sAjAtya	9238	sajātya	relaxed	9
sAketa	8613	saketa	relaxed	4
sAkzI	111791	sākṣi	relaxed	1
sAkzara	8631	sakṣāra	relaxed	26
sAmaka	29333	samaka	relaxed	3
sAmaka	115757	śamaka	relaxed	1
sAmaka	115758	śamakā	relaxed	5
sAman	165031	saman	relaxed	5
sAmayika	112736	sāmāyika	relaxed	1
sAmrAjya	199676	samrājya	relaxed	1
sAmudrika	112777	sāmudrikā	relaxed	2
sAntvana	112404	sāntvanā	relaxed	2
sAraRika	131014	śāraṇika	relaxed	2
sArika	113126	sārikā	relaxed	25
sArika	131000	śārikā	relaxed	20
sArika	132358	śārika	relaxed	2
sArvakAmika	104458	sarvakāmika	relaxed	4
sArvavarRika	208705	sarvavarṇika	relaxed	1
sAsu	214985	śāsu	relaxed	1
sEnya	126809	śainya	relaxed	2
sEnya	209294	sainyā	relaxed	1
sOBa	127458	śaubha	relaxed	1
sOBa	218578	śaubha	relaxed	1
sOhArdya	222357	sauhardya	relaxed	1
sOkara	203183	śaukara	relaxed	1
sOmya	101734	saumyā	relaxed	24
sOra	127467	śaura	relaxed	6
sOvarnika	101949	sauvarṇikā	relaxed	2
sPAti	113739	sphaṭī	relaxed	4
sPowa	205680	sphotā	relaxed	1
sPuwIta	202939	sphuṭita	relaxed	3
sTApana	102925	sthāpanā	relaxed	13
sTURA	103140	sthūṇa	relaxed	19
sTURA	103158	sthūṇa	relaxed	1
sTUla	103185	sthūlā	relaxed	5
sTaRqila	102746	sthāṇḍila	relaxed	1
sTeya	222777	stheyā	relaxed	2
sTira	103005	sthirā	relaxed	55
sTita	218240	sthitā	relaxed	1
sUcIka	99060	sūcika	relaxed	1
sUcin	125782	śucin	relaxed	1
sUkarI	167870	śūkarī	relaxed	4
sUkzma	98964	sūkṣmā	relaxed	18
sUkzma	106805	sukṣma	relaxed	4
sUrmI	99541	sūrmi	relaxed	14
sUrya	98225	surya	relaxed	1
sUrya	99311	sūryā	relaxed	81
sUti	106610	suti	relaxed	3
sUtikA	198612	sūtika	relaxed	1
sUtra	168885	sūtrā	relaxed	1
saBA	224903	sabha	relaxed	10
saDrI	17370	sadhri	relaxed	3
saDrI	219396	sadhri	relaxed	2
saMDA	17648	saṃdha	relaxed	1
saMDA	216906	saṃdha	relaxed	1
saNgara	210518	sāṅgara	relaxed	1
saNgata	176516	saṅgatā	relaxed	2
saNtAra	112385	sāntara	relaxed	8
saPala	225690	śaphāla	relaxed	1
saSara	173357	sasara	relaxed	1
saSara	207637	sasāra	relaxed	1
saSoka	199395	sāśoka	relaxed	1
saYjana	112024	sāñjana	relaxed	9
sacA	9149	saca	relaxed	3
sadasya	222953	sādasya	relaxed	1
sagarBA	8718	sagarbha	relaxed	14
sagraha	111896	sāgraha	relaxed	1
sahodara	111309	sahodarā	relaxed	8
sajUz	9217	sajuṣ	relaxed	1
sajUz	218900	sajūs	relaxed	143
sajja	9240	sajjā	relaxed	1
sajjana	218471	sajjanā	relaxed	1
sajya	112021	sājya	relaxed	3
sakAtara	114989	śakaṭāra	relaxed	1
sakzIra	205786	sakṣīrā	relaxed	1
salAvfkI	225269	śālāvṛkī	relaxed	1
samADA	18499	samadhā	relaxed	3
samADi	165029	samadhī	relaxed	4
samAdeSa	18491	samadeśa	relaxed	1
samAdiS	165194	samādis	relaxed	146
samAjYA	18471	samajñā	relaxed	3
samAja	29382	samaja	relaxed	1
samAja	29383	samaja	relaxed	1
samAnI	132330	śāmanī	relaxed	1
samApana	29880	samāpanā	relaxed	1
samArTaka	29564	samarthaka	relaxed	1
samAsTA	18580	samastha	relaxed	2
samAsa	173316	samāṣa	relaxed	1
samAvaha	199711	samavahā	relaxed	1
samIka	112654	sāmika	relaxed	1
samIka	115803	śamīka	relaxed	10
samIka	220114	śāmika	relaxed	2
samIra	115804	śamīra	relaxed	1
samIra	175419	samira	relaxed	1
samIz	30135	samiṣ	relaxed	2
samIz	168399	samiṣ	relaxed	2
samUha	30553	samūhā	relaxed	3
samaNga	29378	samaṅgā	relaxed	67
samaYj	225326	samāñj	relaxed	1
samakza	112558	sāmakṣa	relaxed	1
samas	165169	samaś	relaxed	114
samas	165170	samaś	relaxed	36
samas	165252	samās	relaxed	107
samave	165243	samāve	relaxed	1
samita	30097	samitā	relaxed	2
samita	112745	sāmita	relaxed	2
samucCraya	30202	samucchrāya	relaxed	1
samudBava	175626	samudbhavā	relaxed	1
samudga	112766	sāmudga	relaxed	2
samudga	112767	sāmudga	relaxed	4
samudga	226303	samudgā	relaxed	2
samudrAnta	30356	samudrāntā	relaxed	14
samupayuj	199112	samupāyuj	relaxed	1
sanaka	131245	śāṇaka	relaxed	2
sapatnIka	218300	sāpatnika	relaxed	1
saptAha	18238	saptaha	relaxed	4
sarAti	116134	śarāṭi	relaxed	1
sarAti	175121	saraṭī	relaxed	1
sarala	104093	saralā	relaxed	16
sarala	203519	sārala	relaxed	3
saramA	171588	sarāma	relaxed	1
sarasI	113079	sārasī	relaxed	4
sarasvatI	113097	sārasvatī	relaxed	1
sarasvatI	212375	sarasvati	relaxed	8
saraw	223115	sarat	relaxed	1
sarga	132393	śārga	relaxed	2
sarpI	104415	sarpi	relaxed	1
sarpI	104416	sarpi	relaxed	5
sarupa	104220	sarūpa	relaxed	71
sarvABAva	104692	sarvabhāva	relaxed	1
sarvABAva	203964	sarvabhava	relaxed	1
sarzapa	113257	sārṣapa	relaxed	28
sarzapa	113258	sārṣapa	relaxed	5
sasra	113432	sāsra	relaxed	1
sasura	172152	sāsura	relaxed	3
sasya	116304	śasya	relaxed	11
sasya	131131	śasya	relaxed	86
sasya	173877	sāsya	relaxed	1
sasya	216800	śasyā	relaxed	4
satIna	166238	satīnā	relaxed	3
satIna	216120	sātinā	relaxed	2
sattva	41737	ṣaṭtva	relaxed	11
sattva	112060	sāttva	relaxed	2
savana	113296	sāvana	relaxed	6
saviDI	173182	savidhi	relaxed	2
sawAla	16977	satala	relaxed	1
sawAla	112046	sātalā	relaxed	19
saṁBAza	103803	sambhāṣā	relaxed	42
saṁBala	116767	śambhala	relaxed	1
saṁBavin	103843	sambhāvin	relaxed	1
saṁboDana	218015	saṃbodhanā	relaxed	1
saṁhAra	8513	saṃhara	relaxed	1
saṁharza	207732	saṃharṣā	relaxed	1
saṁhata	8489	saṃhāta	relaxed	3
saṁmad	218297	śammad	relaxed	1
saṁmada	112849	sāmmada	relaxed	2
saṁmada	130981	śāmmada	relaxed	1
saṁmata	225479	saṃmatā	relaxed	1
saṁpA	115905	śampā	relaxed	3
saṁpIqA	30667	sampīḍa	relaxed	4
saṁplava	209080	samplāva	relaxed	1
saṁprati	165495	sampratī	relaxed	5
saṁvAdana	42312	saṃvadana	relaxed	5
saṁvAhana	8021	saṃvahana	relaxed	2
saṁvaYC	164737	saṃvāñch	relaxed	1
saṁvac	42259	saṃvāc	relaxed	6
saṁvarRana	223170	saṃvarṇanā	relaxed	1
saṁvaraRa	8098	saṃvāraṇa	relaxed	1
saṁvaraRa	111686	sāṃvaraṇa	relaxed	1
saṁvarta	111691	sāṃvarta	relaxed	4
saṁvartaka	111693	sāṃvartaka	relaxed	2
saṁvat	115824	śaṃvat	relaxed	6
saṁvatsarIRa	221946	samvatsarīṇa	relaxed	1
saṁviS	221111	saṃviṣ	relaxed	1
saṁvidya	111702	sāṃvidya	relaxed	3
secana	209372	secanā	relaxed	1
senA	99722	sena	relaxed	1
senA	168376	sena	relaxed	4
setu	99682	seṭu	relaxed	1
sfgAlI	166014	śṛgālī	relaxed	2
sfgAla	126594	śṛgāla	relaxed	68
siDma	106287	sidhmā	relaxed	1
sidDArTa	106170	siddhārthā	relaxed	1
sidDa	106052	siddhā	relaxed	14
sikta	105860	siktā	relaxed	3
sitABra	207649	śītābhra	relaxed	1
sitetara	126162	śītetara	relaxed	1
siv	159063	sīv	relaxed	67
skanda	102090	skānda	relaxed	1
skanda	102091	skānda	relaxed	277
smat	214783	smāt	relaxed	1
snA	213829	śnā	relaxed	3
snA	215937	sna	relaxed	1
snigDa	103396	snigdhā	relaxed	1
snih	215072	ṣṇih	relaxed	1
snu	213811	śnu	relaxed	4
sodaka	221410	ṣoḍaka	relaxed	1
soma	100107	somā	relaxed	9
spaSa	103560	spaśā	relaxed	1
spandana	215736	spandanā	relaxed	1
sparDA	103531	spardha	relaxed	1
sparSa	103572	sparśā	relaxed	1
sparSana	103622	spārśana	relaxed	1
srotas	41002	śrotas	relaxed	3
sruva	114298	sruvā	relaxed	2
stAvaka	102381	stavaka	relaxed	3
stena	170786	stenā	relaxed	2
stimita	102373	stīmita	relaxed	1
stotriya	102443	stotrīya	relaxed	10
stotriya	102444	stotrīyā	relaxed	18
stukA	102465	stuka	relaxed	2
stutya	102422	stutyā	relaxed	3
suDAkara	107582	sudhākāra	relaxed	3
suKa	106816	sukhā	relaxed	4
suKozita	107049	sukhoṣitā	relaxed	1
surAzwra	97572	surāṣṭrā	relaxed	1
suraBI	98109	surabhi	relaxed	248
suraBI	98110	surabhi	relaxed	26
suraBI	98111	surabhi	relaxed	113
suraBI	98112	surabhi	relaxed	6
surasA	97552	surasa	relaxed	3
surasA	97553	surasa	relaxed	48
surasA	97554	surasa	relaxed	12
surasA	97557	surasa	relaxed	2
suruNgA	98228	suruṅga	relaxed	1
sut	213297	suṭ	relaxed	8
suzaha	98696	susaha	relaxed	1
suzama	98515	suṣamā	relaxed	6
suzira	98570	suṣirā	relaxed	5
suzira	172185	śuṣira	relaxed	4
suzira	199810	śuṣira	relaxed	12
suzira	210437	śuṣirā	relaxed	1
suzumRa	98542	suṣumnā	relaxed	17
suzumRa	163228	suṣumṇā	relaxed	33
svAdana	119617	svadana	relaxed	1
svAday	216390	svaday	relaxed	60
svAgata	114379	svagata	relaxed	8
svAgata	121769	svāgatā	relaxed	1
svAhA	176409	svāha	relaxed	3
svApa	213683	svapa	relaxed	1
svApi	213392	svapi	relaxed	4
svArAjya	119356	svarājya	relaxed	3
svAyaṁBuva	120292	svayambhuva	relaxed	3
svAyaṁBuva	120293	svayambhuvā	relaxed	1
svaDitI	120860	svadhiti	relaxed	144
svacCa	120826	svacchā	relaxed	2
svapna	119748	svāpna	relaxed	4
svargyA	121727	svargya	relaxed	103
svargyA	121728	svargya	relaxed	1
svarya	168715	svaryā	relaxed	1
svasrIya	121753	svasrīyā	relaxed	2
svastika	169883	svāstika	relaxed	1
tAkvan	95805	takvan	relaxed	1
tAluka	82057	tālukā	relaxed	2
tAma	96512	tama	relaxed	7
tAma	96513	tama	relaxed	7
tAma	96514	tamā	relaxed	3
tAmra	96588	tamra	relaxed	1
tAmra	97211	tāmrā	relaxed	31
tAmratA	209863	tāmrāta	relaxed	1
tAmrika	97313	tāmrikā	relaxed	2
