slp1	hom	sense_id	n_ls	n_ls_resolved	n_dcs_assigned	variant_of	gloss
puras		2c	1	1	0		med. Jmd Etwas auftragen: AV. 4,7,7
puras		2d	6	6	0		act. voranstellen so v. a. hochschätzen, ehren: ṚV. 4,20,3 ?; vgl. 5,31,11 , wo dieselbe Redensart, aber sinnlos angebra
puras		2e	4	3	0		voranstellen so v. a. vor Anderm berücksichtigen, sich angelegen sein lassen: (lies ) MBH. 14,499 . 1,3617 . HARIV. 1002
SAKa		1a	8	8	1		eine Manifestation Skanda ʼs, die als sein Sohn gefasst wird, MBH. 1,2588 . 9,2487 . HARIV. 157 . VP. 120 . MĀTSYA-P. 5 
SAKa		1b	2	2	0		Pongamia glabra Vent. ŚABDAC. _im_ ŚKDR
SAKa		1c	1	1	0		N. pr. einer Oertlichkeit Verz. d. Oxf. H. 339,a,12 . könnte auch n. sein
SAKa		2a	55	55	0		Ast, Zweig NIR. 1,4 . AK. 2,4,1,8 . 11 . H. 1119 . an. 2,26 . MED. kh. 6 . HALĀY. 5,21 . Im ṚV. ist dafür gewöhnlich. ṚV
SAKa		2b	12	12	0		die Extremitäten, Arme und Beine SUŚR. 1,65,21 . 337,4 . 340,4 . 2,20,13 ; vgl. (so ist st. zu lesen) n. Körper H. ś. 11
SAKa		2c	2	2	0		Thürpfosten (die Breite der 2 Śākhā beträgt gerade so viel in Aṅgula , als die Höhe der Thür in Hasta ) VARĀH. BṚH. S. 5
SAKa		2d	1	1	0		Ausläufer —, Flügel eines Gebäudes: MĀRK. P. 49,54
SAKa		2e	1	1	0		Verzweigung (eines Geschlechts): HARIV. 1945
SAKa		2f	4	4	0		Abart, Species, Unterabtheilung: [Page7-0133] mannichfaltig BHAG. 2,41 . MBH. 13,6416 . BHĀG. P. 7,15,12 . VARĀH. BṚH. S
SAKa		2g	27	27	0		Zweig so v. a. Schule, Secte; = TRIK. 3,3,52 . H. an. MED. = P. 4,2,46 , Schol. GṚHYAS. 2,102 . YĀJÑ. 1,144 . MBH. 3,169
SAKa		2h	4	4	0		Bez. des 3ten Theils einer astrologischen Saṃhitā VARĀH. BṚH. 28 (, 6 . Verz. d. Cambr. H. 37 ; vgl. KERN in der Einl. z
SAKa		2i	2	2	0		= H. an. MED
SAKa		2k	2	2	0		= ( vgl. u. s. w. ) H. an. — Vgl. (auch KĀṬH. 26,3 )
alam		1	23	23	0		mit dem dat. P. 2,3,16 . AV. 6,109,1 . ŚAT. BR. 8,2,1,30 . 5,3,2,3 . 1,4,2,1 . 2,3,4,14 . 3,9,3,22 . 4,1,3,6 . 9,2,3,49 
alam		2	1	1	0		mit dem loc. : (ich vermag) R. 3,47,6
alam		3	19	19	0		mit dem inf. P. 3,4,66 . hinreichend zum Essen Sch. (im Stande) NIR. 2,3 . R. 2,39,28 . 23,30 . 61,14 . 18 . 3,70,15 . M
alam		4	1	1	0		mit dem fut. : D. wird im Stande sein einen Elephanten zu tödten P. 3,3,154 , Sch
alam		5	19	19	0		mit dem instr. genug damit, fort damit SIDDH. K. _zu_ P. 2,3,27 . VOP. 5,10 . 26,201 . R. 1,28,20 . 2,36,30 . 5,25,37 . 
alam		6	8	8	0		mit dem gerund. (ein erstarrter instr. ) dass. P. 3,4,18 . VOP. 26,201 . (lass ab vom Gange in den Wald) R. 2,28,25 . 5,
alam		7a	3	3	0		zurecht —, fertig machen: ŚAT. BR. 4,2,5,11 . P. 1,4,64 , Sch / a〉 bewirken, hervorbringen: BHĀG. P. 11,19,4
alam		7b	33	33	0		schmücken P. 1,4,64 (heisst Gati in dieser Bed. , daher comp. ). ŚĀK. 50,22 . R. 1,73,19 . RAGH. 2,18 . 10,71 . M. 3,28 
alam		7c	5	5	0		wehren, Hindernisse in den Weg legen, mit dem gen. : ( etym. Spielerei) M. 8,16 . — Die Lexicographen führen folgende Be
alam		7d	3	3	0		AK. 3,4,32,13 . 3,5,11 . MED. avy
alam		7e	1	1	0		H. an
alam		7f	3	3	0		H. 1527 . an. MED. — Vgl. die ältere Form
alam		8	1	1	0		mit gen. : PAÑCAV. BR. 18,5,9
durga		1	26	26	0		adj. f. wo schwer zu gehen ist, wohin schwer zu gelangen ist, schwer zu passiren, unwegsam, unzugänglich H. an. 2,33 . M
durga		2a	2	2	0		Bdellion RĀJAN. _im_ ŚKDR
durga		2b	4	4	1		N. pr. eines Asura , den die Göttin Durgā erschlagen und nach dem sie benannt worden sein soll, SKANDA-P. _in_ Verz. d. 
durga		2c	6	6	0		N. pr. eines Mannes gaṇa zu P. 4,1,99 . Grammatiker und Lexicograph (auch Commentator des Nirukta ) COLEBR. Misc. Ess. I
durga		3a	4	4	0		N. pr. zweier Flüsse MBH. 6,337 . 341 ( VP. 183 . 184 )
durga		3b	10	10	0		die schwer zugängliche Göttin, eine Tochter des Himavant und Gemahlin Civa ʼs, AK. 1,1,1,33 . H. 203 . H. an. MED. TAITT
durga		3c	2	1	0		N. pr. einer Fürstin RĀJA-TAR. 4,659 / c〉 N. pr. eines Frauenzimmers ebend. 316,a, No. 751
durga		3d	4	4	0		die Indigopflanze H. an. MED. Clitoria Ternatea Lin. ŚABDAC. _im_ ŚKDR
durga		3e	2	2	0		ein best. Vogel, = RĀJAN. _im_ ŚKDR
durga		4a	28	28	0		ein schwieriger Weg, eine schwierige Stelle; Schwierigkeit, Widerwärtigkeit, Gefahr ṚV. 1,189,2 . 6,21,12 . 8,82,10 . 10
durga		4b	7	7	0		Unebenheit, Höhe: KAṬHOP. 3,14 . BHĀG. P. 6,6,6 . ṚV. 8,27,18 . 5,54,4 . ŚAT. BR. 14,9,2,3 . PĀR. GṚHY. 3,14 . KAṬHOP. 4
durga		4c	19	19	0		ein schwer zugänglicher Ort, Feste, Burg AK. 2,8,1,17 . H. 973 . 714 . ṚV. 5,34,7 . 7,25,2 . M. 7,29 . 73 . 74 . 157 . 9
durga		4d	6	6	0		in der Bed. ein unwegsamer, schwer zugänglicher Ort häufig am Ende eines comp. nach einem Worte, welches angiebt, wodurc
bARa		1	40	40	1		m. oxyt. und parox. Rohrpfeil, Pfeil AK. 2,8,2,54 . 3,4,13,48 . TRIK. 2,8,52 . 3,3,138 . H. 778. fg. 229 . an. 2,149 . M
bARa		2	2	2	0		m. ein best. Theil eines Pfeils H. an. f. das hintere Ende eines Pfeils ( ) MED. Vgl
bARa		3	1	1	0		Ziel: ( Schol. ) BHĀG. P. 3,25,29
bARa		4	2	2	0		m. eine best. Rohrart, = RĀJAN. _im_ ŚKDR
bARa		5	13	13	1		m. f. ( ) eine blau blühende Barleria AK. 2,4,2,55 . TRIK. 3,3,138 . H. an. MED. VAIJ. beim Schol. zu ŚIŚ. 6,46 . ŚIŚ. 6
bARa		6	1	1	0		m. Kuheuter MED / 6〉 vgl. 1
bARa		7	1	1	0		m. = MED
bARa		8	1	1	0		n. Körper PRAŚNOP. 2,2
bARa		9a	32	32	0		eines Asura , eines Sohnes des Bali , Feindes des Viṣṇu und Günstlings des Śiva , AK. 3,4,13,48 . TRIK. 2,8,22 . H. 221 
bARa		9b	1	1	0		eines Wesens im Gefolge des Skanda (neben Schwert) MBH. 9,2569
bARa		9c	5	5	0		eines Fürsten HARIV. 5018 . 5499 . eines Sohnes des Vikukṣi und Vaters des Anaraṇya , R. 1,70,22. fg. ( 72,20 GORR. ). 2
bARa		9d	14	14	0		eines Dichters, Verfassers der Kādambarī , des Harṣacarita und vielleicht auch der Ratnāvalī (nach HALL .), DHAR. _im_ Ś
bARa		9e	4	4	0		eines Mannes niedriger Herkunft RĀJA-TAR. 7,318 . — Die Bed. Feuer bei WILSON und im ŚKDR. beruht auf einer falschen Zer
nalina		1a	30	30	1		Wasserrose, Nelumbium speciosum , aber nicht die ganze Pflanze, sondern nur die einzelne Blume (die sich gegen Abend sch
nalina		1b	2	2	0		die Indigopflanze H. an. MED
nalina		1c	1	1	0		Wasser H. an
nalina		2a	57	57	0		Nelumbium speciosum , die Pflanze selbst ( ist ein Blatt von N. sp. , ein Blumenblatt von N. sp. ; s. ); eine Gruppe von
nalina		2b	14	14	0		die himmlische Gaṅgā oder vielmehr ein Arm derselben TRIK. 3,3,245 . H. an. MED. HARIV. 3502 . 10656 . MBH. 3,11351 . 7,
nalina		2c	2	2	0		mystische Bez. des einen Nasenlochs: BHĀG. P. 4,25,48 . 29,11
nalina		2d	2	2	0		= ein best. wohlriechender Stoff RĀJAN. _im_ ŚKDR
nalina		2e	1	1	0		ein aus der Milch der Kokosnuss bereitetes berauschendes Getränk TRIK. 2,10,16
nalina		2f	1	1	0		N. pr. der Gemahlin Ajamīḍha ʼs und Mutter Nīla ʼs BHĀG. P. 9,21,30 / f〉 vgl. unter
nalina		3a	2	2	0		als Synonym von ( s. AK. 2,5,22 ) der indische Kranich ŚKDR
nalina		3b	2	2	0		ein best. Strauch, = ( m. ) ŚABDAC. _im_ ŚKDR / b〉ε〉 und
nalina		3g	1	1	0		Bez. einer Art von Frauenzimmern (= ) Verz. d. Oxf. H. 218,b,14. fg
nalina		3c	1	1	0		N. pr. eines Mannes SAṂSK. K. 184,a,11
tilaka		1	42	42	1		m. ein best. schönblühender Baum AK. 2,4,2,20 . TRIK. 3,3,25 . H. an. 3,49 . MED. k. 99 . MBH. 1,4868 . 3,10043 . HARIV.
tilaka		2	10	10	0		m. Mal, dunkler Fleck unter der Haut (mit einem Sesamkorn verglichen) AK. 2,6,1,49 . TRIK. H. 618 . H. an. MED. KATHĀS. 
tilaka		3	12	12	0		ein mit farbigen Stoffen als Zierde ( insbes. bei Frauen und zwar hier immer auf der Stirn) oder als Sectenzeichen auf d
tilaka		4	9	9	0		die Zierde von Etwas: ( ad HIT. I, 28 ) PAÑCAT. I, 118 . RĀJA-TAR. 1,47 . PRAB. 3,10 . KATHĀS. 22,254 . 25,38 . ( adj. !
tilaka		5	2	2	0		m. eine Art Ritornell ( ) SAM̃GĪTADĀM. _im_ ŚKDR. Vgl. 9,c
tilaka		6	2	2	0		m. eine bes. Art von Pferden H. an. MED
tilaka		7	7	7	0		m. N. pr. eines Sohnes des Pradyota MATSYA-P. _in_ VP. 466, N. 3 (andere Autorr. : ). N. pr. eines Gebieters über Kampan
tilaka		8	2	2	0		f. eine Art Halsschmuck JAṬĀDH. _im_ ŚKDR
tilaka		9a	5	5	0		Urinblase oder Lunge ( ) AK. 2,6,2,16 . TRIK. H. 605 . H. an. ( st. ). MED
tilaka		9b	4	4	0		schwarzes Sochalsalz AK. 2,9,43 . H. 943 . H. an. MED
tilaka		9c	16	11	1		Alliteration RĀJA-TAR. t. I, p. 23 . 131 . 183 . 212 . 215 . 223 . 227 . 236 . 264 . 281 . 287 . ed. Calc. p. 118 . 127 
tilaka		9d	2	2	0		ein best. Metrum (4 Mal ⏑ ⏑ – ⏑ ⏑ –) COLEBR. Misc. Ess. II, 159 ( I, 5 ). — Vgl
tilaka		9e	3	3	0		Bez. einer best. Begehung: Verz. d. Oxf. H. 34,a,19 . 284,a,39 . WEBER, Nax. 2,281
vikalpa		1a	37	36	0		Wechsel, Wahl zwischen Zweien oder Mehreren, Zulässigkeit des Einen und Andern: ĀŚV. ŚR. 1,12,5 . 2,2,12 . 3,2,14 . wo d
vikalpa		1b	30	30	1		Variation, Combination, Verschiedenheit, Mannichfaltigkeit: KĀTY. ŚR. 24,7,11 . LĀṬY. 7,10,13 . SUŚR. 1,5,15 . 14,2 . 25
vikalpa		1c	1	1	0		Nebenform: VARĀH. BṚH. 1,3
vikalpa		1d	3	3	0		Verschiedenheit in der Auffassung, Unterscheidung: NYĀYAS. 1,1,55 . BHĀG. P. 6,17,30 . 7,15,61
vikalpa		1e	27	26	0		Unschlüssigkeit, Unentschlossenheit, Zweifel MBH. 14,1028 . RAGH. 17,49 . Spr. 581 (II). 889 . 1622 . 4591 . KATHĀS. 39,
vikalpa		1f	1	1	0		das Annehmen, Statuiren: BHĀG. P. 5,16,2
vikalpa		1g	4	4	0		falsche Vorstellung, Einbildung YOGAS. 1,6 . 9 . GĪT. 4,15 . WASSILJEW 305 u. s. w
vikalpa		1h	1	1	0		Berechnung: VARĀH. BṚH. 24,6
vikalpa		1i	1	1	0		geistige Beschäftigung, das Denken H. 1370 , Schol
vikalpa		1k	3	3	0		Zwischen- Kalpa , der Zeitraum zwischen zwei Weltperioden BHĀG. P. 2,8,12 . 10,46 . 8,14,11
vikalpa		1l	1	1	0		ein Gott (nach dem Comm. ) BHĀG. P. 10,85,11
vikalpa		1m	4	2	0		pl. N. pr. eines Volkes MBH. 6,366 ( VP. 192 ) nach der Lesart der ed. Bomb. ed. Calc
vikalpa		2	1	1	0		adj. an dem eine Verschiedenheit wahrzunehmen ist: so v. a. verschiedenen Lohnes theilhaftig werdend BHĀG. P. 8,9,28 . —
tAraka		1a	18	17	0	tAra	(von 1. ) f. ( P. 7,3,45, Vārtt. 7 ) übersetzend, hinüberbringend über; erlösend von, rettend MED. k. 98 . R. GORR. 2,97
tAraka		1b	1	1	0	tAra	oxyt. (von oder ) den Sternen gehörig VS. 24,10
tAraka		2	3	3	0	tAra	m. (von 1. ) Steuermann TRIK. 3,3,27 . H. an. 3,47 . MED
tAraka		3	3	3	0	tAra	(von 1. ) Floss, Boot, m. ŚKDR. nach ŚABDAR. m.n. WILS. nach ders. Aut
tAraka		4	24	24	1	tAra	m. N. pr. eines von Indra mit Hülfe von Skanda erlegten Daitya TRIK. H. an. MED. MBH. 6,4249. fgg. 7,7837 . 8,1395. fgg.
tAraka		5	36	36	0	tAra	Stern ( vgl. , 2. ), f. P. 7,3,45, Vārtt. 7 . AK. 1,1,2,22 . H. 107 . f.n. TRIK. 3,3,27 . 5,21 . MED. n. H. an. AV. 2,8,
tAraka		6	14	14	0	tAra	Augenstern, f. P. 7,3,45, Vārtt. 7 , Sch. AK. 2,6,2,43 . f.n. MED. n. H. an. f. SUŚR. 1,126,8 . Im comp. , wo das Geschl
tAraka		7	4	4	0	tAra	Auge, f. n. TRIK. 3,3,27 . 5,21 . n. H. an. MED
tAraka		8	2	2	0	tAra	f. Coloquinthen-Gurke ( ) RĀJAN. _im_ ŚKDR
tAraka		9	1	1	0	tAra	f. N. pr. einer Tochter Sunda ʼs VP. 147, N. 1
tAraka		10	1	1	0	tAra	f. = (?) NIGH. PR
tAraka		11	2	1	0	tAra	f. Palmensaft ( , vulg. ) KULĀRṆAVATANTRA _im_ ŚKDR. ; vgl. u
tAraka		12	2	2	0	tAra	n. (?) N. eines Metrums (4 Mal ⏑ ⏑ – ⏑ ⏑ – ⏑ ⏑ – ⏑ ⏑ – –) COLEBR. Misc. Ess. II, 161 ( VIII, 12 )
tala		2	48	48	1		m.n. in Verbind. mit einem Worte, das Hand oder Fuss bedeutet, Handfläche, Fusssohle: du. MBH. 13,5013 . M. 4,143 . R. 2
tala		3	23	23	0		m.n. die unter einem Gegenstande ausgebreitete Fläche, — Stelle, = AK. 3,4,26,204 . = MED. = TRIK. 3,3,393 . = H. an. Ci
tala		4	16	16	0		ein Leder, welches der Bogenschütz am linken Arm trägt, um diesen vor der abprallenden Sehne zu schützen, f. (nicht zu b
tala		5	1	1	0		m. neben Beiw. von Śiva MBH. 13,1243 ; vgl
tala		6	1	1	0		m. N. pr. eines Lehrers gaṇa zu P. 4,3,106
tala		7	3	3	0		m. = Fächerpalme H. 1136 . H. an. MED
tala		8	2	2	0		m. der Griff eines Schwertes ( vgl. ) H. an. MED
tala		9	2	2	0		m. das Anschlagen der Saiten ( , pressing the strings of a lute WILS. ) mit der linken Hand MED
tala		10	4	4	0		m. eine best. Hölle ĀRUṆIKOP. _in_ Ind. St. 2,178 . ŚIVA-P. _bei_ WOLLH. Myth. 17 . Vgl. u. s. w
tala		11	2	2	0		n. Wald TRIK. 2,4,1 . MED. Vgl
tala		12	4	3	0		n. = TRIK. 1,2,28 . ŚKDR. und WILS. ziehen diesen Artikel zum vorhergehenden und erklären das Wort durch Grube, im Index
tala		13	1	1	0		n. = Sch. zu R. 5,10,10 . Vgl
tala		14	2	1	0		n. die Veranlassung —, das Motiv einer Handlung ( ) MED. — Viell. von ausbreiten; vgl. ( тло Boden in дотла Буслаева, Оп
Dfti		1a	17	17	1		das Festhalten, Stillehalten; Befestigung, Festigkeit; = AK. 3,4,14,77 . H. an. 2,175 . MED. t. 29 . VS. 8,51 . 22,19 . 
Dfti		1b	24	24	0		fester Wille, Entschlossenheit; = AK. 3,4,14,77 . 18,112 H. an. MED. VS. 34,3 . ŚĀṄKH. GṚHY. 4,9 . TAITT. ĀR. 2,17,2 . A
Dfti		1c	14	14	0		Befriedigung, Zufriedenheit; = TRIK. 3,3,161 . H. 308 . H. an. MED. SĀH. D. 198 . 169 . VIKR. 27 . BHARTṚ. 3,97 . PAÑCAT
Dfti		1d	8	8	0		Bez. bestimmter Abendopfer beim Aśvamedha ŚAT. BR. 13,1,4,3 . 4,3,5 . KĀTY. ŚR. 20,2,8 . 3,4 ; vgl. . = TRIK. 3,3,161 . 
Dfti		1e	5	5	0		N. eines Metrums von 72 Silben (Beispiel ṚV. 4,1,3 ) ṚV. PRĀT. 16,54 . Später allgemeiner Name für alle Metra von 4×18 S
Dfti		1f	6	6	0		in der Astrol. N. eines Yoga H. an. MED. Journ. of the Am. Or. S. 6,236 . KOṢṬHĪPR. _im_ ŚKDR / f〉 auch Bez. eines best.
Dfti		1g	20	18	0		die Entschlossenheit oder Zufriedenheit personif. MBH. 1,2794 . HARIV. 14035 . als Tochter Dakṣa ʼs und Gemahlin Dharma 
Dfti		2a	1	1	0		eines der Viśve Devāḥ MBH. 13,4355
Dfti		2b	1	1	0		eines Lehrers. Dhṛti Aindrota Śaunaka , MÜLLER, SL. 444
Dfti		2c	3	3	1		eines Sohnes des Vijaya und Vaters des Dhṛtavrata HARIV. 1708 . VP. 446 . BHĀG. P. 9,23,11
Dfti		2d	2	2	0		eines Sohnes des Vitahavya und Vaters des Bahulāśva VP. 391 . BHĀG. P. 9,13,26
Dfti		2e	1	1	0		eines Sohnes des Babhru VP. 422 . — Vgl
Dfti		1i	0	0	0		; Z. 6 ist 12,33 zu lesen
pAta	2	2a	49	49	0		mit dem subj. : KATHĀS. 28,149 . GOBH. 3,3,16 . HARIV. 9300 . R. 1,28,26 ( adj. ) PRAB. 67,10 . PAÑCAT. 66,19 . 77,13 . 
pAta	2	2b	3	3	0		mit dem Ausgangspunkte des Falls: Sturz vom Ufer R. 2,103,4 . ŚATR. 10,184 . das Abkommen vom [Page4-0641] Wege ( = Scho
pAta	2	2c	3	3	0		mit dem Endpunkte des Falls: auf die Erde SĀH. D. 68,2 . in die Hölle PAÑCAT. 108,21 . zu Jmdes Füssen PAÑCAT. IV, 9
pAta	2	3	2	2	0		Einfall, Ueberfall: VARĀH. BṚH. S. 19,7 / 3〉 KATHĀS. 77,40 . — Vgl
pAta	2	4	2	2	1		Fall so v. a. Möglichkeit: ŚĀṄKH. BR. 4,14 . ŚUK. in LA. 43,8
pAta	2	5	4	4	0		Fall so v. a. das Eintreten, Erscheinen: KATHĀS. 5,2 . Spr. 5 (= PRAB. 94 .) DAŚAR. 1,56
pAta	2	6	1	1	0		Fehler, Versehen SŪRYAS. 11,4
pAta	2	7	8	8	0		in der Astrol. ein schlimmer Aspect SŪRYAS. 11,2 . 4 . 7 . 10 . 12 . 13 . 15 . 19
pAta	2	8	19	19	0		der Knoten in einer Planetenbahn SŪRYAS. 1,33 . 42 . 44 . 52 . 57 . 58 . 68 . 69 . 2,1 . 6 . 7 . 8 . 56 . 57 . 4,6 . 8 .
pAta	2	9	3	3	0		Bein. Rāhu ʼs nach WILS. und ŚKDR. ; am zuletztgenannten Orte wird als Beleg eine Stelle aus SIDDHĀNTAŚIR. angeführt, wo
pAta	2	10	1	1	0		pl. N. pr. einer Schule des Yajurveda ( v. l. ) Ind. St. 3,257 . — Vgl
pAta	2	1a	3	3	0		Z. 4 hinzuzufügen: in der Entfernung von drei Pfeilschussweiten MBH. 5,7135 . Z. 12 hinzuzufügen: M. 8,44 . Z. 17 hinzuz
pAta	2	1c	1	1	0		KATHĀS. 55,216
madana		1	2	2	0		adj. zur Erklärung von NIR. 11,28 . 29
madana		2a	35	35	0		Geschlechtsliebe, das Gefühl der Wollust; der Liebesgott AK. 1,1,1,20 . TRIK. 3,3,252 . H. 227 . an. 3,397 (wo st. zu le
madana		2b	2	2	0		eine Art von Umarmung, die im KĀMAŚĀSTRA nach ŚKDR. folgendermaassen beschrieben wird:
madana		2c	2	2	0		der Frühling H. an. MED
madana		2d	2	2	0		Biene JAṬĀDH. _im_ ŚKDR
madana		2e	4	4	0		Wachs TRIK. H. an. MED. Hierher viell. Verz. d. Oxf. H. 151,a,3. fgg
madana		2f	22	22	1		N. verschiedener Pflanzen: Vanguiera spinosa Roxb. ( vgl. ) AK. 2,4,2,33 . RATNAM. 29 . SUŚR. 1,137,9 . 138,21 . 144,12 
madana		2g	21	20	0		N. pr. verschiedener Männer Verz. d. B. H. 117 (LXX) . Verz. d. Oxf. H. 124,a,50 . 127,a, No. 228 . 150,b,32 . 275,a,17 
madana		3	1	1	0		f. ein berauschendes Getränk H. 903
madana		4a	1	1	0		dass. HĀR. 63
madana		4b	0	0	0		Moschus
madana		4c	2	2	0		eine best. Pflanze, = RĀJAN. _im_ ŚKDR
madana		5	3	3	0		n. ( sc. ) Bez. einer mythischen Waffe (die Berauschende) R. 1,29,16 ( 30,15 GORR. ). — Vgl / 5〉 R. ed. Bomb. 1,27,16
lakzya		1a	2	2	0		zu definiren H. 1525 . Schol. zu KAP. 1,92
lakzya		1b	4	4	0		was angedeutet —, mittelbar bezeichnet oder ausgedrückt wird: SĀH. D. 10. fg. VEDĀNTAS. (Allah.) No. 96 . 99 . SĀH. D. 1
lakzya		1c	1	1	0		zu halten für, anzusehen als: Spr. 481
lakzya		1d	6	6	0		worauf man sein Augenmerk richtet, was man im Auge hat AK. 3,4,3,26 . 6,3,25 . P. 1,1,57 , Sch. worauf man sein Augenmer
lakzya		1e	7	7	1		zu erkennen, erkennbar an ( instr. oder im comp. vorangehend) MEGH. 73 . RAGH. 7,57 . 4,5 . KUMĀRAS. 5,74 . VIKR. 37 . D
lakzya		1f	18	18	0		sichtbar, wahrnehmbar MBH. 13,2631 . KUMĀRAS. 5,81 . ŚĀK. 142 , v. l. MĀLAV. 31 . SĀH. D. 228 . 254 . DAŚAK. 91,1 . ( s.
lakzya		2	1	1	0		m. und Bezz. bestimmter über Waffen gesprochener Zaubersprüche R. 1,30,5
lakzya		3a	8	8	0		= ein ausgesetzter Preis: das Davontragen des Preises MBH. 1,4979 . wenn wir hier den Preis davontragen so v. a. wenn wi
lakzya		3b	36	36	0		= Ziel AK. 2,8,2,54 . H. 777 . MED. y. 52 . HALĀY. 2,313 . AK. 2,8,2,36 . H. 772 . HALĀY. 2,316 . MUṆḌ. UP. 2,2,3 . 4 . 
lakzya		3c	2	2	0		= hunderttausend RĀJA-TAR. 1,86 . 104
lakzya		3d	7	7	0		= Schein, Verstellung AK. 1,1,7,33 . MED. RAGH. 6,81 . KĀM. NĪTIS. 5,45 . so v. a. sich schlafend stellend MṚCCH. 48,20 
lakzya		3e	1	1	0		Merkmal Ind. St. 8,303,16 fehlerhaft für
lakzya		3f	2	2	0		vielleicht Beispiel SĀH. D. 123 . Verz. d. Oxf. H. 181,a, No. 412, Z. 6 . — Vgl. und
saha	2	1a	5	4	0		gewaltig: die Marut ṚV. 7,34,24 . ( padap. ) 8,20,20 . Agni 10,6,5 . unter den Namen Viṣṇu ʼs MBH. 13,6989
saha	2	1b	3	3	0		überwindend: MBH. 3,15707 . 4,1666 . 8,2122
saha	2	1c	30	30	0		einer Sache widerstehend, ertragend, aushaltend, nicht unterliegend, einer Sache gewachsen, trotzend; = H. 491 . an. 2,6
saha	2	1d	4	4	0		vermögend, im Stande seiend; mit infin. RAGH. 18,23 . ŚIŚ. 9,59 . in comp. mit einem nom. act. : VIKRAM. 78,10 . mit inf
saha	2	2a	8	8	0		ein best. Wintermonat, = H. 152 . VS. 14,27 . TS. 1,4,14,1 . ŚAT. BR. 4,3,1,18 . CARAKA _bei_ UJJVAL. _zu_ UṆĀDIS. 4,188
saha	2	2b	1	1	0		eine best. Pflanze AV. 11,6,15
saha	2	2c	2	2	0		= ( vgl. ) H. an. MED. h. 10
saha	2	2d	8	8	1		N. pr. α〉 eines Agni (nach NĪLAK. ) MBH. 3,14208 . — β〉 eines Sohnes eines Manu (neben andern Monatsnamen) HARIV. 824 . 
saha	2	3a	6	5	0		die Erde (die Alles Ertragende) TRIK. 2,1,2 ( gedr. ) H. an. MED. in Verbindung mit bei den Buddhisten die von den Mensc
saha	2	3b	20	19	0		Bez. verschiedener Pflanzen: Aloe perfoliata Lin. AK. 2,4,4,1 . H. an. MED. = H. an. MED. RATNAM. 165 . = 49. = und ŚABD
saha	2	3c	2	2	0		ein best. Parfum ( ) H. an. MED
saha	2	5a	1	1	0		= ( vgl. ) MED
saha	2	5b	4	4	0		eine Art Salz ( wohl fehlerhaft für ) RĀJAN. _im_ ŚKDR. — Vgl. (ungeduldig auch KATHĀS. 49,99 . dagegen ist 24,24 zu sch
krUra		1a	6	6	0		wund, saucius: ŚAT. BR. 1,2,4,16 . 3,3,1,7 . 6,1,19 . 8,2,30 . 3,10 . 13,3,6,6
krUra		1b	46	46	0		blutig, grausam; roh, hart; gräulich, furchtbar, schrecklich; = AK. 3,1,47 . 3,4,25,193 . 179 . TRIK. 3,3,335 . H. 376 .
krUra		1c	9	9	0		hart AK. 3,2,25 . 3,4,25,193 . TRIK. H. 1386 . H. an. MED. ( vgl. ) SUŚR. 2,187,1 . ŚĀK. 37 / c〉 Spr. 2396
krUra		1d	2	2	0		stark, von einem Bogen ( Gegens. ) NĀRADA _in_ Z. d. d. m. G. 9,672
krUra		1e	1	1	0		heiss ( ) H. an
krUra		3a	0	0	0		Falke
krUra		3b	0	0	0		Reiher
krUra		3c	2	2	1		N. zweier Pflanzen, rother Oleander ( ) und = RĀJAN. _im_ ŚKDR
krUra		4	2	2	0		f. N. einer Pflanze ( ) RĀJAN. _im_ ŚKDR
krUra		2a	11	11	1		wunde Stelle, Wunde: TS. 5,1,5,1 . 2,6,4,3 . 3,4,8,5 . 6,3,9,4 . 1,7,3,1 . 6,2,7,5 . VS. 6,15 . 1,28 . ŚAT. BR. 1,2,5,19
krUra		2b	12	12	0		Blutvergiessen, Grausamkeit, Gräuel, Gräuelthat: AV. 5,19,5 . 19,56,5 . neben 12,5,14 . 18,4,83 . 19,9,14 . sie machen s
krUra		5b	1	1	0		füge Rohheit hinzu. ( Gegens. ) Spr. 4288
krUra		5c	1	1	0		v. l. für HALĀY. 2,124 . — Zur Zusammenstellung von mit vgl. crudus, crudelis, cruor
pUraRa		1	24	24	0		adj. f. voll machend, füllend, = H. an. 3,216. fg. MED. ṇ. 64 . ( Schol. : ) KĀTY. ŚR. 24,7,19 . ( Schol. : ) PIṄGALA _b
pUraRa		2a	1	1	0		Damm HĀR. 129
pUraRa		2b	3	3	0		das Meer UṆĀDIVṚ. _im_ SAṂKṢIPTAS. ŚKDR
pUraRa		2c	2	2	0		eine Art Oel ( ) DHAR. _im_ ŚKDR
pUraRa		2d	8	8	0		N. pr. eines Mannes ĀŚV. ŚR. 12,14 . PRAVARĀDHY. _in_ Verz. d. B. H. 59,28 . 61,5 ( pl. ). MBH. 12,1599 . SCHIEFNER, Leb
pUraRa		3a	2	2	0		Bombax heptaphyllum AK. 2,4,2,27 . MED
pUraRa		3b	2	2	0		Zettel, Aufzug eines Gewebes; = MED. Nach H. an. ist n. =
pUraRa		4a	42	42	0		proparox. das Vollmachen, Ausfüllen, Anfüllen, Aufblähen: MBH. 3,8824 . R. 1,45,2 ( 46,2 GORR. ). RAGH. 9,73 . (unter is
