anchor_key_slp1	anchor_id	n_records	status	best_tier	evidence_count
sakarRaka	kochergina:e19599	1	corpus-gap	-	0
sakarmaka	kochergina:e19597	1	attested	exact	1
sakaruRa	kochergina:e19600	1	corpus-gap	-	0
sakasra-guRita	kochergina:e19604	1	corpus-gap	-	0
sakazAya	kochergina:e19603	1	attested	exact	13
sakazwam	kochergina:e19605	1	corpus-gap	-	0
sakft	kochergina:e19646	1	attested	exact	801
sakman	kochergina:e19633	1	attested	exact	1
sakmya	kochergina:e19636	1	attested	exact	1
sakopa	kochergina:e19637	1	corpus-gap	-	0
sakroDa	kochergina:e19645	1	corpus-gap	-	0
sakruD	kochergina:e19649	1	corpus-gap	-	0
sakta	kochergina:e19665	1	attested	exact	1
sakti	kochergina:e19669	1	attested	exact	16
saktu	kochergina:e19678	1	attested	exact	313
sakulya	kochergina:e19679	1	attested	exact	10
sakzIra	kochergina:e19660	1	attested	exact	12
sakzaRi	kochergina:e19650	1	attested	exact	11
sakzit	kochergina:e19661	1	attested	exact	2
salAvfkI	kochergina:e19728	1	attested	exact	5
salIla	kochergina:e19735	1	attested	exact	10
salajja	kochergina:e19713	1	corpus-gap	-	0
salakzaRa	kochergina:e19716	1	attested	exact	9
salakzman	kochergina:e19717	1	attested	exact	10
salilASaya	kochergina:e19742	1	attested	exact	19
salila	kochergina:e19734	1	attested	exact	927
salila-Dara	kochergina:e19737	1	corpus-gap	-	0
salila-da	kochergina:e19736	1	corpus-gap	-	0
salila-ja	kochergina:e19738	1	corpus-gap	-	0
salila-karman	kochergina:e19739	1	corpus-gap	-	0
salila-niDi	kochergina:e19740	1	corpus-gap	-	0
salila-saraka	kochergina:e19741	1	corpus-gap	-	0
salloka	kochergina:e19748	1	corpus-gap	-	0
saloBa	kochergina:e19749	1	corpus-gap	-	0
salokatA	kochergina:e19750	1	attested	exact	124
saloman	kochergina:e19751	1	attested	exact	18
sam	kochergina:e239	1	attested	exact	2168
sam-	kochergina:e239	1	corpus-gap	-	0
samA	kochergina:e19762	1	attested	exact	357
samA-nicaya	kochergina:e19888	1	corpus-gap	-	0
samABA	kochergina:e19765	1	attested	exact	4
samABAz	kochergina:e19767	1	attested	exact	23
samABAzaRa	kochergina:e19768	1	corpus-gap	-	0
samABar	kochergina:e19766	1	corpus-gap	-	0
samADA	kochergina:e19791	1	attested	exact	337
samADAna	kochergina:e19792	1	attested	exact	56
samADAna-rUpaka	kochergina:e19793	1	corpus-gap	-	0
samADi	kochergina:e19794	1	attested	exact	474
samADimant	kochergina:e19796	1	corpus-gap	-	0
samAGrA	kochergina:e19808	1	attested	exact	15
samAKyA	kochergina:e19829	2	attested	exact	282
samAKyAna	kochergina:e19831	1	attested	exact	6
samANSa	kochergina:e19895	1	attested	floor	11
samANSaka	kochergina:e19896	1	attested	floor	2
samANsa	kochergina:e19894	1	corpus-gap	-	0
samASleza	kochergina:e19972	1	attested	exact	2
samASlezaRa	kochergina:e19973	1	corpus-gap	-	0
samASliz	kochergina:e19974	1	attested	exact	29
samASraya	kochergina:e19978	1	attested	exact	50
samASri	kochergina:e19979	1	attested	exact	280
samASvAsa	kochergina:e19987	1	attested	exact	7
samASvAsana	kochergina:e19988	1	corpus-gap	-	0
samASvas	kochergina:e19986	1	attested	exact	73
samAcAra	kochergina:e19776	1	attested	exact	78
samAcar	kochergina:e19775	1	attested	exact	472
samAci	kochergina:e19778	1	attested	exact	49
samAdA	kochergina:e19783	1	attested	exact	305
samAdAna	kochergina:e19785	1	attested	exact	16
samAdeSa	kochergina:e19789	1	attested	exact	8
samAdiS	kochergina:e19797	1	corpus-gap	-	0
samAdru	kochergina:e19798	1	attested	exact	24
samAgam	kochergina:e19802	1	attested	exact	744
samAgama	kochergina:e19803	1	attested	exact	338
samAgamana	kochergina:e19804	1	attested	exact	2
samAgata	kochergina:e19806	1	corpus-gap	-	0
samAhAra	kochergina:e19817	1	attested	exact	18
samAhar	kochergina:e19815	1	corpus-gap	-	0
samAhara	kochergina:e19816	1	attested	exact	1
samAharaRa	kochergina:e19818	1	corpus-gap	-	0
samAhartar	kochergina:e19819	1	corpus-gap	-	0
samAhita	kochergina:e19820	1	attested	exact	637
samAhita-mati	kochergina:e19821	1	corpus-gap	-	0
samAhvAna	kochergina:e19822	1	attested	exact	7
samAhvaya	kochergina:e19823	1	attested	exact	13
samAjYA	kochergina:e19826	1	attested	exact	30
samAja	kochergina:e19824	1	attested	exact	102
samAkar	kochergina:e19828	1	corpus-gap	-	0
samAkram	kochergina:e19832	1	attested	exact	37
samAkramaRa	kochergina:e19833	1	corpus-gap	-	0
samAkula	kochergina:e19835	1	attested	exact	204
samAlApa	kochergina:e19843	1	attested	exact	4
samAlaB	kochergina:e19838	1	attested	exact	28
samAlaBana	kochergina:e19839	1	attested	exact	1
samAlaBana-hasta	kochergina:e19840	1	corpus-gap	-	0
samAlakz	kochergina:e19841	1	corpus-gap	-	0
samAlamBa	kochergina:e19842	1	attested	exact	2
samAliK	kochergina:e19844	1	attested	exact	12
samAliNgana	kochergina:e19845	1	corpus-gap	-	0
samAloc	kochergina:e19846	1	corpus-gap	-	0
samAlocay	kochergina:e19847	1	attested	exact	5
samAlok	kochergina:e19848	1	corpus-gap	-	0
samAloka	kochergina:e19849	1	attested	exact	1
samAlokana	kochergina:e19850	1	corpus-gap	-	0
samAluq	kochergina:e19851	1	corpus-gap	-	0
samAmnAna	kochergina:e19853	1	attested	exact	3
samAmnAya	kochergina:e19854	1	attested	exact	14
samAnADikaraRa	kochergina:e19864	1	corpus-gap	-	0
samAnAkzara	kochergina:e19873	1	corpus-gap	-	0
samAnArTa	kochergina:e19877	1	attested	exact	2
samAnArTatva	kochergina:e19878	1	corpus-gap	-	0
samAnI	kochergina:e19887	1	attested	exact	228
samAna	kochergina:e19861	1	attested	exact	1482
samAna-banDu	kochergina:e19863	1	corpus-gap	-	0
samAna-gotra	kochergina:e19867	1	corpus-gap	-	0
samAna-guRa	kochergina:e19868	1	corpus-gap	-	0
samAna-jAti	kochergina:e19871	1	corpus-gap	-	0
samAna-jana	kochergina:e19869	1	corpus-gap	-	0
samAna-janman	kochergina:e19870	1	corpus-gap	-	0
samAna-kAla	kochergina:e19872	1	corpus-gap	-	0
samAna-pratipatti	kochergina:e19875	1	corpus-gap	-	0
samAna-rAga	kochergina:e19876	1	corpus-gap	-	0
samAna-rUpa	kochergina:e19879	1	corpus-gap	-	0
samAna-vidya	kochergina:e19885	1	corpus-gap	-	0
samAnatA	kochergina:e19881	1	attested	exact	1
samAnatas	kochergina:e19882	1	attested	exact	4
samAnatra	kochergina:e19883	1	attested	exact	11
samAnatva	kochergina:e19884	1	corpus-gap	-	0
samAnayana	kochergina:e19886	1	attested	exact	3
samAnodaka	kochergina:e19892	1	attested	exact	3
samAnopamA	kochergina:e19893	1	corpus-gap	-	0
samAnta	kochergina:e19898	1	attested	exact	5
samAnyA	kochergina:e19910	1	attested	exact	4
samAp	kochergina:e19914	1	attested	exact	341
samApana	kochergina:e19915	1	attested	exact	36
samApatti	kochergina:e19917	1	attested	exact	69
samApin	kochergina:e19918	1	corpus-gap	-	0
samApti	kochergina:e19921	1	attested	exact	81
samAptika	kochergina:e19922	1	attested	exact	1
samArAD	kochergina:e19927	1	corpus-gap	-	0
samArADana	kochergina:e19928	1	attested	exact	1
samArTaka	kochergina:e19946	1	corpus-gap	-	0
samArUQa	kochergina:e19953	1	corpus-gap	-	0
samArabDa	kochergina:e19924	1	corpus-gap	-	0
samAramBa	kochergina:e19929	1	attested	exact	59
samArohaRa	kochergina:e19938	1	attested	exact	2
samArohay	kochergina:e19939	1	attested	exact	39
samAropa	kochergina:e19940	1	attested	exact	31
samAropaRa	kochergina:e19941	1	attested	exact	8
samAruh	kochergina:e19954	1	attested	exact	210
samAsAnta	kochergina:e19966	1	corpus-gap	-	0
samAsTA	kochergina:e19983	1	attested	exact	189
samAsa	kochergina:e19963	1	attested	exact	206
samAsaYj	kochergina:e19965	1	attested	exact	37
samAsad	kochergina:e19964	1	attested	exact	42
samAsatas	kochergina:e19969	1	attested	exact	105
samAsic	kochergina:e19970	1	attested	exact	10
samAsokta	kochergina:e19976	1	corpus-gap	-	0
samAsokti	kochergina:e19977	1	attested	exact	3
samAtan	kochergina:e19992	1	corpus-gap	-	0
samAvAya	kochergina:e20014	1	attested	exact	7
samAvacCas	kochergina:e19998	1	attested	exact	2
samAvah	kochergina:e19999	1	attested	exact	9
samAvaha	kochergina:e20000	1	attested	exact	1
samAvant	kochergina:e20003	1	corpus-gap	-	0
samAvart	kochergina:e20006	1	corpus-gap	-	0
samAvarta	kochergina:e20007	1	attested	exact	25
samAvartana	kochergina:e20008	1	attested	exact	12
samAveSa	kochergina:e20020	1	attested	exact	69
samAvid	kochergina:e20021	1	corpus-gap	-	0
samAvyaD	kochergina:e20024	1	attested	exact	14
samAyA	kochergina:e20027	1	attested	exact	141
samAyam	kochergina:e20032	1	attested	exact	11
samAyoga	kochergina:e20037	1	attested	exact	46
samAyu	kochergina:e20038	1	attested	exact	1
samAyuj	kochergina:e20039	1	attested	exact	344
samAyukta	kochergina:e20040	1	corpus-gap	-	0
samAyuta	kochergina:e20041	1	attested	exact	48
samIcIna	kochergina:e20145	1	attested	exact	25
samIhA	kochergina:e20151	1	attested	exact	2
samIhita	kochergina:e20152	1	attested	exact	14
samIka	kochergina:e20153	1	attested	exact	14
samIkaraRa	kochergina:e20154	1	attested	exact	1
samIkz	kochergina:e20155	1	attested	exact	364
samIkzA	kochergina:e20156	1	attested	exact	7
samIkzaRa	kochergina:e20157	1	attested	exact	3
samIpa	kochergina:e20161	1	attested	exact	625
samIpa-deSa	kochergina:e20162	1	corpus-gap	-	0
samIpa-ga	kochergina:e20163	1	corpus-gap	-	0
samIpa-vartin	kochergina:e20167	1	corpus-gap	-	0
samIpatA	kochergina:e20164	1	corpus-gap	-	0
samIpatas	kochergina:e20165	1	attested	exact	65
samIpatva	kochergina:e20166	1	corpus-gap	-	0
samIq	kochergina:e20146	1	attested	exact	1
samIr	kochergina:e20169	1	attested	exact	4
samIra	kochergina:e20170	1	attested	exact	89
samIraRa	kochergina:e20171	1	attested	exact	118
samIray	kochergina:e20172	1	attested	exact	119
samIz	kochergina:e20173	1	attested	exact	5
samUh	kochergina:e20380	1	attested	exact	55
samUha	kochergina:e20381	1	attested	exact	171
samUhana	kochergina:e20382	1	attested	exact	6
samUla	kochergina:e20386	1	attested	exact	19
sama	kochergina:e19761	1	attested	exact	5839
sama-BUmi	kochergina:e19774	1	corpus-gap	-	0
sama-DA	kochergina:e19790	1	corpus-gap	-	0
sama-darSana	kochergina:e19786	1	corpus-gap	-	0
sama-darSin	kochergina:e19787	1	corpus-gap	-	0
sama-deSa	kochergina:e19788	1	corpus-gap	-	0
sama-duHKa	kochergina:e19799	1	corpus-gap	-	0
sama-duHKa-suKa	kochergina:e19800	1	corpus-gap	-	0
sama-mati	kochergina:e19852	1	corpus-gap	-	0
sama-reKa	kochergina:e19937	1	corpus-gap	-	0
sama-sTa	kochergina:e19982	1	corpus-gap	-	0
sama-sarva-guRa	kochergina:e19967	1	corpus-gap	-	0
sama-varRa	kochergina:e20005	1	corpus-gap	-	0
sama-vftta	kochergina:e20022	1	corpus-gap	-	0
sama-vftti	kochergina:e20023	1	corpus-gap	-	0
samaBiDA	kochergina:e19769	1	attested	exact	15
samaBijYA	kochergina:e19770	1	attested	exact	3
samaBipad	kochergina:e19771	1	attested	exact	9
samaBitas	kochergina:e19772	1	attested	exact	1
samaBivarD	kochergina:e19773	1	corpus-gap	-	0
samaDika	kochergina:e19795	1	attested	exact	14
samaNga	kochergina:e19858	1	attested	exact	8
samaSIla	kochergina:e19971	1	attested	exact	1
samaSas	kochergina:e19968	1	attested	exact	2
samaSnuva	kochergina:e19975	1	corpus-gap	-	0
samaYj	kochergina:e19889	1	attested	exact	105
samaYjasa	kochergina:e19890	1	attested	exact	10
samacetas	kochergina:e19777	1	corpus-gap	-	0
samacitta	kochergina:e19779	1	attested	exact	1
samacittatva	kochergina:e19780	1	corpus-gap	-	0
samad	kochergina:e19781	1	attested	exact	94
samada	kochergina:e19782	1	attested	exact	13
samadana	kochergina:e19784	1	attested	exact	1
samagra	kochergina:e19810	1	attested	exact	199
samagra-vartin	kochergina:e19811	1	corpus-gap	-	0
samaha	kochergina:e19814	1	attested	exact	8
samakza	kochergina:e19834	1	attested	exact	117
samala	kochergina:e19836	1	attested	exact	5
samanA	kochergina:e19860	1	attested	exact	26
samana	kochergina:e19859	1	attested	exact	31
samana-gA	kochergina:e19866	1	corpus-gap	-	0
samanantara	kochergina:e19874	1	attested	exact	64
samanas	kochergina:e19880	1	attested	exact	76
samanmaTa	kochergina:e19891	1	corpus-gap	-	0
samanta	kochergina:e19897	1	attested	exact	114
samantatas	kochergina:e19900	1	corpus-gap	-	0
samantikam	kochergina:e19901	1	attested	exact	4
samanuBU	kochergina:e19902	1	attested	exact	2
samanudiS	kochergina:e19903	1	attested	exact	2
samanugam	kochergina:e19904	1	attested	exact	22
samanujYA	kochergina:e19905	1	attested	exact	51
samanujYApay	kochergina:e19906	1	attested	exact	23
samanuman	kochergina:e19907	1	attested	exact	2
samanuvrata	kochergina:e19908	1	attested	exact	7
samanvaya	kochergina:e19909	1	attested	exact	13
samanyu	kochergina:e19913	1	attested	exact	16
samarANgaRa	kochergina:e19933	1	corpus-gap	-	0
samarANgana	kochergina:e19932	1	corpus-gap	-	0
samarDana	kochergina:e19935	1	corpus-gap	-	0
samarDuka	kochergina:e19936	1	attested	exact	2
samarT	kochergina:e19944	1	corpus-gap	-	0
samarTa	kochergina:e19945	1	attested	exact	453
samarTana	kochergina:e19947	1	attested	exact	5
samarTatA	kochergina:e19948	1	corpus-gap	-	0
samarTatva	kochergina:e19949	1	corpus-gap	-	0
samara	kochergina:e19923	1	attested	exact	1455
samara-BU	kochergina:e19925	1	corpus-gap	-	0
samara-BUmi	kochergina:e19926	1	corpus-gap	-	0
samara-mUrDa-Siras	kochergina:e19931	1	corpus-gap	-	0
samara-mUrDan	kochergina:e19930	1	corpus-gap	-	0
samaraRa	kochergina:e19934	1	attested	exact	5
samarpaRa	kochergina:e19942	1	attested	exact	16
samaryAda	kochergina:e19958	1	attested	exact	1
samarya	kochergina:e19955	3	attested	exact	18
samarya-jit	kochergina:e19959	1	corpus-gap	-	0
samaryant	kochergina:e19960	1	corpus-gap	-	0
samas	kochergina:e19961	2	attested	exact	59
samasta	kochergina:e19980	1	attested	exact	791
samasta-DAtar	kochergina:e19981	1	corpus-gap	-	0
samasyA	kochergina:e19990	1	attested	exact	16
samasya	kochergina:e19989	1	corpus-gap	-	0
samatA	kochergina:e19991	1	attested	exact	53
samatikram	kochergina:e19994	1	attested	exact	90
samatsara	kochergina:e19995	1	corpus-gap	-	0
samatva	kochergina:e19996	1	attested	exact	17
samavAya	kochergina:e20013	1	attested	exact	171
samavalI	kochergina:e20001	1	corpus-gap	-	0
samavalok	kochergina:e20002	1	corpus-gap	-	0
samavasTA	kochergina:e20011	1	attested	exact	69
samavasar	kochergina:e20009	1	corpus-gap	-	0
samavasrava	kochergina:e20010	1	attested	exact	1
samavatAra	kochergina:e20012	1	attested	exact	2
samave	kochergina:e20016	1	attested	exact	127
samavekz	kochergina:e20018	1	attested	exact	56
samavekzaRa	kochergina:e20019	1	attested	exact	1
samayA	kochergina:e20026	1	attested	exact	53
samayAcAra	kochergina:e20029	1	attested	exact	3
samaya	kochergina:e20025	1	attested	exact	1132
samaya-Bedin	kochergina:e20028	1	corpus-gap	-	0
samaya-Darma	kochergina:e20031	1	corpus-gap	-	0
samaya-vyaBicArin	kochergina:e20033	1	corpus-gap	-	0
samayocita	kochergina:e20036	1	corpus-gap	-	0
samazwi	kochergina:e19984	1	attested	exact	72
samazwitA	kochergina:e19985	1	corpus-gap	-	0
same	kochergina:e20114	1	attested	exact	641
sameDa	kochergina:e20115	1	attested	exact	1
sameDana	kochergina:e20116	1	corpus-gap	-	0
sameta	kochergina:e20117	1	corpus-gap	-	0
samfDa	kochergina:e20320	1	corpus-gap	-	0
samfdDi	kochergina:e20318	1	attested	exact	251
samfdDin	kochergina:e20319	1	attested	exact	8
samfti	kochergina:e20321	1	attested	exact	11
sami	kochergina:e20142	1	attested	exact	239
samiD	kochergina:e20149	1	attested	exact	978
samiTa	kochergina:e20180	1	attested	exact	22
samidDa	kochergina:e20147	1	corpus-gap	-	0
samidDi	kochergina:e20148	1	attested	exact	6
samidvant	kochergina:e20150	1	corpus-gap	-	0
samillatA	kochergina:e20158	1	corpus-gap	-	0
saminDana	kochergina:e20160	1	attested	exact	6
samit	kochergina:e20176	1	attested	exact	4
samit-pARi	kochergina:e20184	1	corpus-gap	-	0
samita	kochergina:e20177	2	attested	exact	6
samiti	kochergina:e20181	1	attested	exact	107
samiti-SoBana	kochergina:e20183	1	corpus-gap	-	0
samitiN-jaya	kochergina:e20182	1	corpus-gap	-	0
samizwi	kochergina:e20175	1	attested	exact	7
samokas	kochergina:e20229	1	attested	exact	16
samrAj	kochergina:e20316	1	attested	exact	241
samucCitti	kochergina:e20330	1	corpus-gap	-	0
samucCraya	kochergina:e20331	1	attested	exact	49
samucCvas	kochergina:e20332	1	attested	exact	4
samucCvasita	kochergina:e20333	1	corpus-gap	-	0
samuccayArTa	kochergina:e20328	1	corpus-gap	-	0
samuccaya	kochergina:e20327	1	attested	exact	64
samuccayopamA	kochergina:e20329	1	attested	exact	1
samucci	kochergina:e20334	1	attested	exact	16
samucita	kochergina:e20335	1	attested	exact	51
samudAcAra	kochergina:e20336	1	attested	exact	33
samudAhar	kochergina:e20337	1	corpus-gap	-	0
samudAya	kochergina:e20339	1	attested	exact	72
samudBava	kochergina:e20340	1	attested	exact	231
samudDU	kochergina:e20345	1	attested	exact	27
samudDarana	kochergina:e20342	1	attested	floor	3
samudData	kochergina:e20344	1	attested	exact	3
samudData.	kochergina:e20343	1	corpus-gap	-	0
samudIkz	kochergina:e20350	1	attested	exact	44
samudIray	kochergina:e20351	1	attested	exact	48
samudaya	kochergina:e20338	1	attested	exact	60
samuddeSa	kochergina:e20341	1	attested	exact	10
samudga	kochergina:e20346	1	attested	exact	13
samudgaka	kochergina:e20347	1	attested	exact	16
samudgama	kochergina:e20348	1	attested	exact	3
samudi	kochergina:e20349	1	attested	exact	101
samudita	kochergina:e20352	1	attested	exact	4
samudrAnta	kochergina:e20361	1	attested	exact	5
samudrArTa	kochergina:e20364	1	corpus-gap	-	0
samudra	kochergina:e20353	2	attested	exact	1658
samudra-gA	kochergina:e20357	1	corpus-gap	-	0
samudra-ga	kochergina:e20356	1	corpus-gap	-	0
samudra-gupta	kochergina:e20358	1	corpus-gap	-	0
samudra-ja	kochergina:e20359	1	corpus-gap	-	0
samudra-nemi	kochergina:e20360	1	corpus-gap	-	0
samudra-patnI	kochergina:e20362	1	corpus-gap	-	0
samudra-raSana	kochergina:e20363	1	corpus-gap	-	0
samudra-tIra	kochergina:e20366	1	corpus-gap	-	0
samudra-vAsin	kochergina:e20368	1	corpus-gap	-	0
samudra-vasana	kochergina:e20367	1	corpus-gap	-	0
samudra-velA	kochergina:e20369	1	corpus-gap	-	0
samudra-vyavahArin	kochergina:e20370	1	corpus-gap	-	0
samudra-yAna	kochergina:e20371	1	corpus-gap	-	0
samudra-yAtrA	kochergina:e20372	1	corpus-gap	-	0
samudratas	kochergina:e20365	1	corpus-gap	-	0
samudriya	kochergina:e20374	1	attested	exact	30
samudvAha	kochergina:e20376	1	attested	exact	2
samudvah	kochergina:e20375	1	attested	exact	19
samudyam	kochergina:e20377	1	attested	exact	125
samudyama	kochergina:e20378	1	attested	exact	6
samudyoga	kochergina:e20379	1	attested	exact	8
samujjramB	kochergina:e20383	1	corpus-gap	-	0
samujjvala	kochergina:e20384	1	attested	exact	12
samukzaRa	kochergina:e20385	1	corpus-gap	-	0
samullap	kochergina:e20388	1	corpus-gap	-	0
samullas	kochergina:e20389	1	attested	exact	11
samulliK	kochergina:e20390	1	attested	exact	6
samunmIl	kochergina:e20392	1	attested	exact	3
samunmIlay	kochergina:e20393	1	attested	exact	1
samunmarj	kochergina:e20391	1	corpus-gap	-	0
samunmiz	kochergina:e20394	1	attested	exact	6
samunmulana	kochergina:e20395	1	corpus-gap	-	0
samunnam	kochergina:e20396	1	attested	exact	29
samunnati	kochergina:e20397	1	attested	exact	9
samunnatu	kochergina:e20398	1	corpus-gap	-	0
samupAgam	kochergina:e20405	1	attested	exact	87
samupAhar	kochergina:e20406	1	corpus-gap	-	0
samupArjana	kochergina:e20411	1	attested	exact	1
samupAsTA	kochergina:e20413	1	attested	exact	3
samupAyA	kochergina:e20415	1	attested	exact	5
samupaDAv	kochergina:e20401	1	attested	exact	1
samupacIya	kochergina:e20400	1	corpus-gap	-	0
samupacita	kochergina:e20399	1	corpus-gap	-	0
samupadiS	kochergina:e20402	1	attested	exact	9
samupadru	kochergina:e20403	1	attested	exact	51
samupagam	kochergina:e20404	1	attested	exact	2
samupahvA	kochergina:e20407	1	attested	exact	31
samupajYA	kochergina:e20408	1	attested	exact	1
samupakram	kochergina:e20409	1	attested	exact	26
samupalaB	kochergina:e20410	1	attested	exact	13
samupasTA	kochergina:e20412	1	attested	exact	145
samupayA	kochergina:e20414	1	attested	exact	9
samupayuj	kochergina:e20416	1	attested	exact	2
samupe	kochergina:e20417	1	attested	exact	73
samupeta	kochergina:e20418	1	corpus-gap	-	0
samupoha	kochergina:e20419	1	corpus-gap	-	0
samutTA	kochergina:e20434	1	attested	exact	335
samutTAna	kochergina:e20435	1	attested	exact	79
samutTa	kochergina:e20433	1	attested	exact	116
samutka	kochergina:e20420	1	attested	exact	1
samutkarza	kochergina:e20421	1	attested	exact	5
samutpAday	kochergina:e20423	1	attested	exact	28
samutpad	kochergina:e20422	1	attested	exact	295
samutpanna	kochergina:e20424	1	corpus-gap	-	0
samutpat	kochergina:e20425	1	attested	exact	97
samutpatti	kochergina:e20427	1	attested	exact	32
samutpaw	kochergina:e20426	1	corpus-gap	-	0
samutsAraRa	kochergina:e20428	1	corpus-gap	-	0
samutsarga	kochergina:e20429	1	attested	exact	5
samutsarj	kochergina:e20430	1	corpus-gap	-	0
samutsuka	kochergina:e20431	1	attested	exact	30
samuttar	kochergina:e20432	1	corpus-gap	-	0
samyaYc	kochergina:e20525	1	attested	exact	135
samyag	kochergina:e242	1	corpus-gap	-	0
samyag-	kochergina:e242	1	corpus-gap	-	0
samyag-boDa	kochergina:e20517	1	corpus-gap	-	0
samyag-darSana	kochergina:e20518	1	corpus-gap	-	0
samyag-vijayin	kochergina:e20519	1	corpus-gap	-	0
samyak	kochergina:e20520	1	attested	exact	1790
samyak-pAtana	kochergina:e20521	1	corpus-gap	-	0
samyak-saNkalpa	kochergina:e20522	1	corpus-gap	-	0
samyaktA	kochergina:e20523	1	corpus-gap	-	0
samyaktva	kochergina:e20524	1	attested	exact	4
san	kochergina:e20532	1	attested	exact	223
sanA	kochergina:e20555	1	attested	exact	6
sanA-tana	kochergina:e20579	1	corpus-gap	-	0
sanABi	kochergina:e20559	1	attested	exact	23
sanATI kar	kochergina:e20582	1	corpus-gap	-	0
sanATa	kochergina:e20581	1	attested	exact	35
sanAma	kochergina:e20567	1	attested	exact	1
sanAman	kochergina:e20568	1	attested	exact	11
sanAt	kochergina:e20576	1	attested	exact	32
sanAtana	kochergina:e20578	1	attested	exact	697
sanAyu	kochergina:e20586	1	attested	exact	1
sanIqa	kochergina:e20730	1	attested	exact	23
sanIyaṁs	kochergina:e20741	1	corpus-gap	-	0
sana	kochergina:e20553	2	attested	exact	23
sanad-rayi	kochergina:e20561	1	corpus-gap	-	0
sanad-vAja	kochergina:e20562	1	corpus-gap	-	0
sanaka	kochergina:e20565	1	attested	exact	63
sananda	kochergina:e20570	1	attested	exact	11
sanandana	kochergina:e20572	1	attested	exact	25
sanat	kochergina:e20575	1	attested	exact	2
sanat-kumAra	kochergina:e20584	1	corpus-gap	-	0
sanatA	kochergina:e20577	1	attested	exact	2
sanatna	kochergina:e20585	1	attested	exact	1
sanemi	kochergina:e20681	2	attested	exact	13
sani	kochergina:e20728	1	attested	exact	215
saniSvAsam	kochergina:e20734	1	corpus-gap	-	0
sanidra	kochergina:e20731	1	corpus-gap	-	0
saninda	kochergina:e20732	1	attested	exact	1
sanitar	kochergina:e20735	1	corpus-gap	-	0
saniti	kochergina:e20736	1	attested	exact	1
sanitra	kochergina:e20737	1	attested	exact	1
sanitur	kochergina:e20738	1	corpus-gap	-	0
sanitvan	kochergina:e20739	1	attested	exact	1
saniyama	kochergina:e20740	1	corpus-gap	-	0
sanizWa	kochergina:e20733	1	attested	exact	1
sanmArga	kochergina:e20844	1	corpus-gap	-	0
sanmaNgala	kochergina:e20841	1	corpus-gap	-	0
sanmaRi	kochergina:e20842	1	corpus-gap	-	0
sanmantra	kochergina:e20843	1	attested	exact	1
sanmitra	kochergina:e20852	1	corpus-gap	-	0
sanna	kochergina:e20854	1	attested	exact	1
sant	kochergina:e21046	1	corpus-gap	-	0
sanutar	kochergina:e21107	2	attested	exact	16
sap	kochergina:e21132	1	attested	exact	23
sapIti	kochergina:e21176	1	attested	exact	6
sapa	kochergina:e21134	1	attested	exact	1
sapaNkaja	kochergina:e21145	1	corpus-gap	-	0
sapadi	kochergina:e21137	1	attested	exact	65
sapadma	kochergina:e21138	1	corpus-gap	-	0
sapadmaka	kochergina:e21139	1	corpus-gap	-	0
sapakza	kochergina:e21140	2	attested	exact	13
sapakzatA	kochergina:e21142	1	corpus-gap	-	0
sapakzatva	kochergina:e21143	1	corpus-gap	-	0
saparicCada	kochergina:e21148	1	corpus-gap	-	0
saparihAram	kochergina:e21149	1	corpus-gap	-	0
saparijana	kochergina:e21150	1	corpus-gap	-	0
saparitozam	kochergina:e21152	1	corpus-gap	-	0
saparizatka	kochergina:e21151	1	corpus-gap	-	0
saparyA	kochergina:e21153	1	attested	exact	28
saparyu	kochergina:e21154	1	attested	exact	6
sapatnI	kochergina:e21163	1	attested	exact	107
sapatnIka	kochergina:e21164	1	attested	exact	18
sapatna	kochergina:e21156	1	attested	exact	443
sapatna-han	kochergina:e21158	1	corpus-gap	-	0
sapatna-kzayaRa	kochergina:e21159	1	corpus-gap	-	0
sapatna-sAha	kochergina:e21160	1	corpus-gap	-	0
sapatnatA	kochergina:e21161	1	corpus-gap	-	0
sapatnatatva	kochergina:e21162	1	corpus-gap	-	0
sapiRqI	kochergina:e21175	1	attested	exact	1
sapiRqa	kochergina:e21174	1	attested	exact	75
sapitva	kochergina:e21177	1	attested	exact	2
saprARa	kochergina:e21183	1	corpus-gap	-	0
sapraBa	kochergina:e21178	1	attested	exact	37
sapraRAmam	kochergina:e21184	1	corpus-gap	-	0
sapraSrayam	kochergina:e21186	1	corpus-gap	-	0
sapraTas	kochergina:e21187	1	attested	exact	45
saprahAsam	kochergina:e21179	1	corpus-gap	-	0
saprajYa	kochergina:e21182	1	corpus-gap	-	0
sapraja	kochergina:e21180	1	corpus-gap	-	0
saprajas	kochergina:e21181	1	corpus-gap	-	0
saprasava	kochergina:e21185	1	corpus-gap	-	0
sapratibanDa	kochergina:e21188	1	corpus-gap	-	0
saptANga	kochergina:e21209	1	corpus-gap	-	0
saptASva	kochergina:e21228	1	attested	exact	3
saptAha	kochergina:e21201	1	attested	exact	69
saptArcis	kochergina:e21221	1	attested	exact	15
saptAsya	kochergina:e21229	1	corpus-gap	-	0
sapta-DA	kochergina:e21196	1	corpus-gap	-	0
sapta-Sataka	kochergina:e21227	1	corpus-gap	-	0
sapta-cCada	kochergina:e21192	1	corpus-gap	-	0
sapta-cakra	kochergina:e21190	1	corpus-gap	-	0
sapta-dvIpa	kochergina:e21197	1	corpus-gap	-	0
